event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_members,parent_member_count,observed_parent_members,raw_dropout_count,child_count,children,parent_representative,owner_child_pid,owner_child_members,owner_child_representative,new_pid_births,new_pids,failure_edge,failure_reason,failure_excess,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only,rejoin_scan,rejoin_ns,rejoin_latency_s,rejoin_pid,rejoin_members,rejoin_to_parent_pid
00000261--4ff9c41127--20:120:1000152:129|175,00000261--4ff9c41127--20,00000261,20,120,1378797399255,1000152,129|175,2,129|175,0,2,1000152:175;1000218:129,175,1000152,175,175,1,1000218,129|175,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,124,1379197471925,0.40007267,1000152,129|175,1
00000261--4ff9c41127--20:386:1000472:434|451,00000261--4ff9c41127--20,00000261,20,386,1405387871885,1000472,434|451,2,434|451,0,2,1000472:434;1000501:451,434,1000472,434,434,1,1000501,434|451,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,392,1405987332289,0.599460404,1000472,434|451,1
00000261--4ff9c41127--20:432:1000515:476|483,00000261--4ff9c41127--20,00000261,20,432,1409987332948,1000515,476|483,2,476|483,0,2,1000515:476;1000532:483|492,483,1000515,476,476,0,,476|483,DISTANCE_GROWTH,0.25,0,1,0,1,1,0,438,1410586843643,0.599510695,1000515,476|483,1
00000261--4ff9c41127--20:531:1000648:601|603,00000261--4ff9c41127--20,00000261,20,531,1419887655264,1000648,601|603,2,601|603,0,2,1000648:601;1000653:603,601,1000648,601,601,1,1000653,601|603,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,536,1420388453204,0.50079794,1000648,601|603,1
00000261--4ff9c41127--21:7:1000000:1|10,00000261--4ff9c41127--21,00000261,21,7,1427477714707,1000000,1|10,2,1|10,0,2,1000000:1;1000021:10,1,1000000,1,1,1,1000021,1|10,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,8,1427586844550,0.109129843,1000000,1|10,1
00000261--4ff9c41127--21:218:1000252:239|242,00000261--4ff9c41127--21,00000261,21,218,1448577195634,1000252,239|242,2,239|242,0,2,1000252:239;1000255:242|245,242,1000252,239,239,0,,239|242,DISTANCE_DIAMETER,0.5,0,1,0,1,1,0,229,1449677543819,1.100348185,1000252,239|242,1
00000261--4ff9c41127--21:243:1000273:263|266,00000261--4ff9c41127--21,00000261,21,243,1451077256587,1000273,263|266,2,263|266,0,2,1000273:266;1000295:263,266,1000273,266,266,1,1000295,263|266,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,245,1451277261846,0.200005259,1000273,263|266,1
00000261--4ff9c41127--21:255:1000259:249|252,00000261--4ff9c41127--21,00000261,21,255,1452277699366,1000259,249|252,2,249|252,0,2,1000259:252;1000314:249,252,1000259,252,252,1,1000314,249|252,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,260,1452776879078,0.499179712,1000259,249|252,1
00000261--4ff9c41127--21:264:1000259:249|252,00000261--4ff9c41127--21,00000261,21,264,1453177244571,1000259,249|252,2,249|252,0,2,1000259:252;1000323:249,252,1000259,252,252,1,1000323,249|252,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,267,1453478700939,0.301456368,1000259,249|252,1
00000261--4ff9c41127--21:276:1000327:311|315,00000261--4ff9c41127--21,00000261,21,276,1454377087508,1000327,311|315,2,311|315,0,2,1000327:311;1000337:315,311,1000327,311,311,1,1000337,311|315,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,280,1454777767571,0.400680063,1000327,311|315,1
00000261--4ff9c41127--21:320:1000341:324|348,00000261--4ff9c41127--21,00000261,21,320,1458777259735,1000341,324|348,2,324|348,0,2,1000341:348;1000376:324,348,1000341,348,348,1,1000376,324|348,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,324,1459177734870,0.400475135,1000341,324|348,1
00000261--4ff9c41127--21:354:1000401:377|380,00000261--4ff9c41127--21,00000261,21,354,1462176695541,1000401,377|380,2,377|380,0,2,1000401:380;1000409:377,380,1000401,380,380,1,1000409,377|380,LATERAL_GROWTH,0.25,0,1,0,0,1,0,366,1463377507394,1.200811853,1000401,377|380,1
00000261--4ff9c41127--21:373:1000401:377|380,00000261--4ff9c41127--21,00000261,21,373,1464067722519,1000401,377|380,2,377|380,0,2,1000401:380;1000431:377,380,1000401,380,380,1,1000431,377|380,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,376,1464368646086,0.300923567,1000401,377|380,1
00000261--4ff9c41127--21:391:1000415:390|391,00000261--4ff9c41127--21,00000261,21,391,1465868501830,1000415,390|391,2,390|391,0,2,1000415:390;1000454:391,390,1000415,390,390,1,1000454,390|391,DISTANCE_GROWTH,0.75,0,1,0,0,1,0,398,1466567968406,0.699466576,1000415,390|391,1
00000261--4ff9c41127--21:472:1000533:506|510,00000261--4ff9c41127--21,00000261,21,472,1473967456566,1000533,506|510,2,506|510,0,2,1000533:510;1000539:506,510,1000533,510,510,1,1000539,506|510,DISTANCE_GROWTH,0.5,0,1,0,0,1,0,480,1474767863489,0.800406923,1000539,506|510,0
00000261--4ff9c41127--21:512:1000571:538|547,00000261--4ff9c41127--21,00000261,21,512,1477967255229,1000571,538|547,2,538|547,0,2,1000571:538;1000594:547,538,1000571,538,538,1,1000594,538|547,DISTANCE_DIAMETER,1.0,0,1,0,0,1,0,517,1478466964221,0.499708992,1000571,538|547,1
00000261--4ff9c41127--21:514:1000550:520|541,00000261--4ff9c41127--21,00000261,21,514,1478167142455,1000550,520|541,2,520|541,0,2,1000550:541;1000569:520|546,520,1000550,541,541,0,,520|541,DISTANCE_DIAMETER,1.0,0,1,0,1,1,0,521,1478866986083,0.699843628,1000550,520|541,1
00000261--4ff9c41127--21:536:1000604:566|568,00000261--4ff9c41127--21,00000261,21,536,1480467169000,1000604,566|568,2,566|568,0,2,1000604:566;1000633:568,566,1000604,566,566,1,1000633,566|568,OTHER_IMMATURE_PAIR,,0,1,0,0,1,0,538,1480667639760,0.20047076,1000604,566|568,1
00000261--4ff9c41127--21:536:1000605:567|571,00000261--4ff9c41127--21,00000261,21,536,1480467169000,1000605,567|571,2,567|571,0,2,1000605:567;1000635:571,567,1000605,567,567,1,1000635,567|571,OTHER_IMMATURE_PAIR,,0,1,0,0,1,0,538,1480667639760,0.20047076,1000605,567|571,1
00000261--4ff9c41127--21:536:1000610:572|573,00000261--4ff9c41127--21,00000261,21,536,1480467169000,1000610,572|573,2,572|573,0,2,1000610:572;1000636:573,572,1000610,572,572,1,1000636,572|573,OTHER_IMMATURE_PAIR,,0,1,0,0,1,0,538,1480667639760,0.20047076,1000610,572|573,1
00000261--4ff9c41127--21:536:1000613:575|583,00000261--4ff9c41127--21,00000261,21,536,1480467169000,1000613,575|583,2,575|583,0,2,1000613:575;1000639:583,575,1000613,575,575,1,1000639,575|583,OTHER_IMMATURE_PAIR,,0,1,0,0,1,0,538,1480667639760,0.20047076,1000613,575|583,1
00000261--4ff9c41127--22:123:1000171:160|165,00000261--4ff9c41127--22,00000261,22,123,1499057088811,1000171,160|165,2,160|165,0,2,1000171:165;1000184:160,165,1000171,165,165,1,1000184,160|165,DISTANCE_DIAMETER,0.75,0,1,0,0,1,0,126,1499358744061,0.30165525,1000171,160|165,1
00000261--4ff9c41127--22:358:1000477:444|445,00000261--4ff9c41127--22,00000261,22,358,1522557027400,1000477,444|445,2,444|445,0,2,1000477:444;1000510:445,444,1000477,444,444,1,1000510,444|445,DISTANCE_DIAMETER,0.5,0,1,0,0,1,0,362,1522957065741,0.400038341,1000477,444|445,1
00000261--4ff9c41127--22:369:1000515:477|485,00000261--4ff9c41127--22,00000261,22,369,1523657821323,1000515,477|485,2,477|485,0,2,1000515:477;1000530:485,477,1000515,477,477,1,1000530,477|485,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,387,1525457728331,1.799907008,1000530,471|477|485,0
00000261--4ff9c41127--22:393:1000530:471|477|485,00000261--4ff9c41127--22,00000261,22,393,1526057276277,1000530,471|477|485,3,471|477|485,0,2,1000530:471|485;1000567:477,485,1000530,471|485,471,1,1000567,477|485,DISTANCE_DIAMETER,0.5,0,1,0,1,1,0,396,1526349504853,0.292228576,1000567,471|477|485,0
00000261--4ff9c41127--22:394:1000516:478|506,00000261--4ff9c41127--22,00000261,22,394,1526157610790,1000516,478|506,2,478|506,0,2,1000516:478;1000570:506,478,1000516,478,478,1,1000570,478|506,DISTANCE_DIAMETER,2.75,0,1,0,0,1,0,402,1526957509421,0.799898631,1000516,478|506,1
00000261--4ff9c41127--22:395:1000530:471|485,00000261--4ff9c41127--22,00000261,22,395,1526257209600,1000530,471|485,2,471|485,0,2,1000530:485;1000567:471|477,485,1000530,485,485,0,,471|485,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,396,1526349504853,0.092295253,1000567,471|477|485,0
00000261--4ff9c41127--22:536:1000690:642|643|651,00000261--4ff9c41127--22,00000261,22,536,1540347448151,1000690,642|643|651,3,642|643|651,0,2,1000690:642|643;1000701:651|653,643,1000690,642|643,642,0,,642|651,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,547,1541457762187,1.110314036,1000690,642|643|651,1
00000261--4ff9c41127--22:555:1000690:642|643,00000261--4ff9c41127--22,00000261,22,555,1542266872974,1000690,642|643,2,642|643,0,2,1000690:643;1000739:642,643,1000690,643,643,1,1000739,642|643,DISTANCE_DIAMETER,1.5,0,1,0,0,1,0,558,1542568593507,0.301720533,1000690,642|643,1
00000261--4ff9c41127--22:555:1000707:659|663,00000261--4ff9c41127--22,00000261,22,555,1542266872974,1000707,659|663,2,659|663,0,2,1000707:663;1000740:659,663,1000707,663,663,1,1000740,659|663,DISTANCE_DIAMETER,1.0,0,1,0,0,1,0,558,1542568593507,0.301720533,1000707,659|663,1
00000261--4ff9c41127--23:184:1000163:160|161,00000261--4ff9c41127--23,00000261,23,184,1565277934988,1000163,160|161,2,160|161,0,2,1000163:160;1000175:161,160,1000163,160,160,1,1000175,160|161,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,192,1566087456287,0.809521299,1000163,160|161,1
00000261--4ff9c41127--23:332:1000312:303|307,00000261--4ff9c41127--23,00000261,23,332,1580107713183,1000312,303|307,2,303|307,0,2,1000312:303;1000329:307,303,1000312,303,303,1,1000329,303|307,DISTANCE_DIAMETER,0.5,0,1,0,0,1,0,343,1581207083368,1.099370185,1000312,303|307,1
00000261--4ff9c41127--23:372:1000373:357|362|368,00000261--4ff9c41127--23,00000261,23,372,1584107750657,1000373,357|362|368,3,357|362|368,0,2,1000373:362|368;1000406:357,368,1000373,362|368,362,1,1000406,357|368,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,376,1584508160291,0.400409634,1000373,357|362|368,1
00000261--4ff9c41127--23:516:1000605:580|585,00000261--4ff9c41127--23,00000261,23,516,1598527934819,1000605,580|585,2,580|585,0,2,1000605:580;1000625:585,580,1000605,580,580,1,1000625,580|585,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,520,1598927609386,0.399674567,1000605,580|585,1
00000261--4ff9c41127--24:100:1000046:47|59,00000261--4ff9c41127--24,00000261,24,100,1616937020215,1000046,47|59,2,47|59,0,2,1000046:59;1000120:47,59,1000046,59,59,1,1000120,47|59,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,102,1617137667721,0.200647506,1000046,47|59,1
00000261--4ff9c41127--24:160:1000225:213|218,00000261--4ff9c41127--24,00000261,24,160,1622937508683,1000225,213|218,2,213|218,0,2,1000225:213;1000233:218,213,1000225,213,213,1,1000233,213|218,LATERAL_GROWTH,0.5625,0,1,0,0,1,0,161,1623036886059,0.099377376,1000225,213|218,1
00000261--4ff9c41127--24:182:1000256:240|244,00000261--4ff9c41127--24,00000261,24,182,1625137501932,1000256,240|244,2,240|244,0,2,1000256:244;1000273:240,244,1000256,244,244,1,1000273,240|244,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,186,1625537416546,0.399914614,1000256,240|244,1
00000261--4ff9c41127--24:286:1000377:357|358,00000261--4ff9c41127--24,00000261,24,286,1635547048082,1000377,357|358,2,357|358,0,2,1000377:357;1000383:358,357,1000377,357,357,1,1000383,357|358,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,287,1635646741731,0.099693649,1000377,357|358,1
00000261--4ff9c41127--24:575:1000445:421|455,00000261--4ff9c41127--24,00000261,24,575,1664457529204,1000445,421|455,2,421|455,0,2,1000445:421;1000504:455,421,1000445,421,421,1,1000504,421|455,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,577,1664657221694,0.19969249,1000445,421|455,1
00000261--4ff9c41127--24:578:1000445:421|455,00000261--4ff9c41127--24,00000261,24,578,1664757821382,1000445,421|455,2,421|455,0,2,1000445:421;1000507:455,421,1000445,421,421,1,1000507,421|455,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,579,1664857683142,0.09986176,1000445,421|455,1
00000261--4ff9c41127--24:585:1000445:421|455,00000261--4ff9c41127--24,00000261,24,585,1665458805228,1000445,421|455,2,421|455,0,2,1000445:421;1000515:455,421,1000445,421,421,1,1000515,421|455,LATERAL_GROWTH,0.1875,0,1,0,0,1,0,586,1665559014561,0.100209333,1000445,421|455,1
00000261--4ff9c41127--25:20:1000010:11|33,00000261--4ff9c41127--25,00000261,25,20,1669067092695,1000010,11|33,2,11|33,0,2,1000010:11;1000037:33,11,1000010,11,11,1,1000037,11|33,OTHER_STATIONARY_MOVING,0.2530017852783204,0,1,0,0,1,0,27,1669767348122,0.700255427,1000010,11|33,1
00000261--4ff9c41127--25:51:1000035:36|37,00000261--4ff9c41127--25,00000261,25,51,1672167400674,1000035,36|37,2,36|37,0,2,1000035:36;1000070:37,36,1000035,36,36,1,1000070,36|37,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,55,1672567028377,0.399627703,1000035,36|37,1
00000261--4ff9c41127--25:486:1000414:405|406,00000261--4ff9c41127--25,00000261,25,486,1715707335647,1000414,405|406,2,405|406,0,2,1000414:405;1000424:406,405,1000414,405,405,1,1000424,405|406,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,487,1715807163675,0.099828028,1000414,405|406,1
00000261--4ff9c41127--25:500:1000435:425|430,00000261--4ff9c41127--25,00000261,25,500,1717106798035,1000435,425|430,2,425|430,0,2,1000435:425;1000443:430,425,1000435,425,425,1,1000443,425|430,LATERAL_GROWTH,0.125,0,1,0,0,1,0,502,1717307024428,0.200226393,1000435,425|430,1
00000261--4ff9c41127--25:591:1000541:521|526,00000261--4ff9c41127--25,00000261,25,591,1726207595348,1000541,521|526,2,521|526,0,2,1000541:521;1000554:526,521,1000541,521,521,1,1000554,521|526,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,592,1726307653104,0.100057756,1000541,521|526,1
00000261--4ff9c41127--26:24:1000003:9|10|19,00000261--4ff9c41127--26,00000261,26,24,1729507283980,1000003,9|10|19,3,9|10|19,0,2,1000003:9|10;1000024:19,9,1000003,9|10,9,1,1000024,10|19,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,32,1730316845913,0.809561933,1000003,9|10|19|23,1
00000261--4ff9c41127--26:52:1000003:10|19|23,00000261--4ff9c41127--26,00000261,26,52,1732308776475,1000003,10|19|23,3,10|19|23,0,2,1000003:10|23;1000036:19,10,1000003,10|23,10,1,1000036,10|19,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,53,1732418822183,0.110045708,1000003,10|19|23,1
00000261--4ff9c41127--26:162:1000085:44|70,00000261--4ff9c41127--26,00000261,26,162,1743318062438,1000085,44|70,2,44|70,0,2,1000085:44;1000090:70,44,1000085,44,44,1,1000090,44|70,LATERAL_GROWTH,0.21875,0,1,0,0,1,0,175,1744618034358,1.29997192,1000085,44|70,1
00000261--4ff9c41127--26:218:1000127:115|118,00000261--4ff9c41127--26,00000261,26,218,1748917797911,1000127,115|118,2,115|118,0,2,1000127:118;1000136:115,118,1000127,118,118,1,1000136,115|118,LATERAL_DIAMETER,0.1875,0,1,0,0,1,0,221,1749227654572,0.309856661,1000127,115|118,1
00000261--4ff9c41127--26:239:1000152:140|153,00000261--4ff9c41127--26,00000261,26,239,1751027275560,1000152,140|153,2,140|153,0,2,1000152:140;1000177:153,140,1000152,140,140,1,1000177,140|153,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,242,1751327407414,0.300131854,1000152,140|153,1
00000261--4ff9c41127--26:292:1000227:204|206,00000261--4ff9c41127--26,00000261,26,292,1756327530727,1000227,204|206,2,204|206,0,2,1000227:204;1000236:206,204,1000227,204,204,1,1000236,204|206,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,293,1756427903889,0.100373162,1000227,204|206,1
00000261--4ff9c41127--26:506:1000410:360|379|382,00000261--4ff9c41127--26,00000261,26,506,1777737453622,1000410,360|379|382,3,360|379|382,0,2,1000410:360|382;1000420:379,379,1000410,360|382,382,1,1000420,360|379,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,509,1778037673412,0.30021979,1000410,360|379|382,1
00000261--4ff9c41127--26:522:1000433:398|404,00000261--4ff9c41127--26,00000261,26,522,1779337499971,1000433,398|404,2,398|404,0,2,1000433:398;1000448:404,398,1000433,398,398,1,1000448,398|404,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,524,1779537013331,0.19951336,1000433,398|404,1
00000261--4ff9c41127--26:542:1000470:425|428,00000261--4ff9c41127--26,00000261,26,542,1781337336608,1000470,425|428,2,425|428,0,2,1000470:425;1000477:428,425,1000470,425,425,1,1000477,425|428,LATERAL_DIAMETER,0.3125,0,1,0,0,1,0,548,1781937312934,0.599976326,1000470,425|428,1
00000261--4ff9c41127--26:546:1000468:424|426|429,00000261--4ff9c41127--26,00000261,26,546,1781738875330,1000468,424|426|429,3,424|429,1,2,1000468:424;1000482:429,424,1000468,424,424,1,1000482,424|429,LATERAL_GROWTH,0.125,0,1,0,0,1,0,550,1782137754182,0.398878852,1000468,424|426|429,1
00000261--4ff9c41127--26:551:1000458:416|427,00000261--4ff9c41127--26,00000261,26,551,1782237172697,1000458,416|427,2,416|427,0,2,1000458:416;1000495:427,416,1000458,416,416,1,1000495,416|427,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,562,1783338494282,1.101321585,1000458,416|427,1
00000261--4ff9c41127--26:552:1000476:431|441,00000261--4ff9c41127--26,00000261,26,552,1782336963529,1000476,431|441,2,431|441,0,2,1000476:431;1000501:441,431,1000476,431,431,1,1000501,431|441,DISTANCE_GROWTH,0.75,0,1,0,0,1,0,562,1783338494282,1.001530753,1000476,431|441,1
00000261--4ff9c41127--26:555:1000488:440|446,00000261--4ff9c41127--26,00000261,26,555,1782637449270,1000488,440|446,2,440|446,0,2,1000488:440;1000503:446,440,1000488,440,440,1,1000503,440|446,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,559,1783037732257,0.400282987,1000488,440|446,1
00000261--4ff9c41127--26:563:1000505:452|455,00000261--4ff9c41127--26,00000261,26,563,1783437307106,1000505,452|455,2,452|455,0,2,1000505:452;1000511:455|457,452,1000505,452,452,0,,452|455,LATERAL_DIAMETER,0.25,0,1,0,0,1,0,571,1784237725873,0.800418767,1000505,452|455|456,1
00000261--4ff9c41127--26:574:1000524:467|468,00000261--4ff9c41127--26,00000261,26,574,1784537838475,1000524,467|468,2,467|468,0,2,1000524:467;1000529:468,467,1000524,467,467,1,1000529,467|468,LATERAL_DIAMETER,0.1875,0,1,0,0,1,0,577,1784838599849,0.300761374,1000524,467|468,1
00000261--4ff9c41127--27:109:1000158:153|158|159,00000261--4ff9c41127--27,00000261,27,109,1798037398300,1000158,153|158|159,3,153|158|159,0,2,1000158:158|159;1000168:153,153,1000158,158|159,158,1,1000168,153|159,LATERAL_GROWTH,0.375,0,1,0,1,1,0,113,1798439026338,0.401628038,1000158,153|158|159,1
00000261--4ff9c41127--27:214:1000275:261|272,00000261--4ff9c41127--27,00000261,27,214,1808537437567,1000275,261|272,2,261|272,0,2,1000269:255|261;1000275:272,272,1000275,272,272,0,,261|272,LATERAL_DIAMETER,0.125,0,1,0,0,1,0,217,1808847183264,0.309745697,1000269,255|261|272,0
00000261--4ff9c41127--27:267:1000353:332|333,00000261--4ff9c41127--27,00000261,27,267,1813847100475,1000353,332|333,2,332|333,0,2,1000353:333;1000368:332|341,332,1000353,333,333,0,,332|333,LATERAL_GROWTH,0.125,0,1,0,1,1,0,272,1814339087432,0.491986957,1000368,332|333|341,0
00000261--4ff9c41127--27:320:1000430:403|406,00000261--4ff9c41127--27,00000261,27,320,1819147411651,1000430,403|406,2,403|406,0,2,1000430:403;1000450:406,403,1000430,403,403,1,1000450,403|406,LATERAL_DIAMETER,0.34375,0,1,0,0,1,0,327,1819847057282,0.699645631,1000430,403|406,1
00000261--4ff9c41127--27:337:1000441:414|418,00000261--4ff9c41127--27,00000261,27,337,1820839287252,1000441,414|418,2,414|418,0,2,1000441:414;1000467:418,414,1000441,414,414,1,1000467,414|418,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,339,1821047360099,0.208072847,1000441,414|418,1
00000261--4ff9c41127--27:369:1000513:478|483,00000261--4ff9c41127--27,00000261,27,369,1824039953988,1000513,478|483,2,478|483,0,2,1000513:478;1000534:483,478,1000513,478,478,1,1000534,478|483,LATERAL_DIAMETER,0.34375,0,1,0,0,1,0,373,1824447982202,0.408028214,1000534,478|483|487,0
00000261--4ff9c41127--27:369:1000516:481|484,00000261--4ff9c41127--27,00000261,27,369,1824039953988,1000516,481|484,2,481|484,0,2,1000516:481;1000535:484,481,1000516,481,481,1,1000535,481|484,LATERAL_DIAMETER,0.21875,0,1,0,0,1,0,372,1824347655517,0.307701529,1000516,481|484,1
00000261--4ff9c41127--27:376:1000521:486|499,00000261--4ff9c41127--27,00000261,27,376,1824747173020,1000521,486|499,2,486|499,0,2,1000521:486;1000552:499,486,1000521,486,486,1,1000552,486|499,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,383,1825447802224,0.700629204,1000521,486|499,1
00000261--4ff9c41127--27:385:1000526:491|506,00000261--4ff9c41127--27,00000261,27,385,1825647927713,1000526,491|506,2,491|506,0,2,1000526:491;1000571:506,491,1000526,491,491,1,1000571,491|506,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,407,1827846992381,2.199064668,1000526,491|506,1
00000261--4ff9c41127--27:402:1000554:529|535,00000261--4ff9c41127--27,00000261,27,402,1827349320196,1000554,529|535,2,529|535,0,2,1000554:529;1000600:535,529,1000554,529,529,1,1000600,529|535,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,410,1828146734177,0.797413981,1000554,529|535,1
00000261--4ff9c41127--27:407:1000525:502|505,00000261--4ff9c41127--27,00000261,27,407,1827846992381,1000525,502|505,2,502|505,0,2,1000525:502;1000610:505,502,1000525,502,502,1,1000610,502|505,LATERAL_GROWTH,0.71875,0,1,0,0,1,0,408,1827947360326,0.100367945,1000525,502|505,1
00000261--4ff9c41127--27:407:1000596:543|548,00000261--4ff9c41127--27,00000261,27,407,1827846992381,1000596,543|548,2,543|548,0,2,1000596:543;1000611:548,543,1000596,543,543,1,1000611,543|548,LATERAL_DIAMETER,1.5,0,1,0,0,1,0,411,1828247996501,0.40100412,1000596,543|548,1
00000261--4ff9c41127--27:412:1000525:502|505,00000261--4ff9c41127--27,00000261,27,412,1828347093486,1000525,502|505,2,502|505,0,2,1000525:502;1000617:505,502,1000525,502,502,1,1000617,502|505,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,413,1828447993747,0.100900261,1000525,502|505,1
00000261--4ff9c41127--27:423:1000526:491|506,00000261--4ff9c41127--27,00000261,27,423,1829448048183,1000526,491|506,2,491|506,0,2,1000526:491;1000629:506,491,1000526,491,491,1,1000629,491|506,LATERAL_GROWTH,0.21875,0,1,0,0,1,0,424,1829547607773,0.09955959,1000526,491|506,1
00000261--4ff9c41127--27:434:1000639:545|576,00000261--4ff9c41127--27,00000261,27,434,1830549006809,1000639,545|576,2,545|576,0,2,1000639:576;1000644:545,576,1000639,576,576,1,1000644,545|576,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,437,1830847223790,0.298216981,1000639,545|576,1
00000261--4ff9c41127--27:440:1000590:538|544,00000261--4ff9c41127--27,00000261,27,440,1831147683112,1000590,538|544,2,538|544,0,2,1000590:544;1000650:538,544,1000590,544,544,1,1000650,538|544,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,441,1831247702738,0.100019626,1000590,538|544,1
00000261--4ff9c41127--27:441:1000521:486|566,00000261--4ff9c41127--27,00000261,27,441,1831247702738,1000521,486|566,2,486|566,0,2,1000521:566;1000651:486,566,1000521,566,566,1,1000651,486|566,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,443,1831447759223,0.200056485,1000521,486|566,1
