event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_alias,parent_published_before,published_child_count,published_child_pids,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only
00000247--b657952782--27:539:1000688:648|650,00000247--b657952782--27,00000247,27,539,1744922699553,1000688,63,1,2,1000688|1000699,0,1,0,1,1,0
00000247--b657952782--27:542:1000699:648|659,00000247--b657952782--27,00000247,27,542,1745223059357,1000699,55,1,2,1000699|1000706,0,1,0,0,1,0
00000247--b657952782--27:582:1000725:684|685|689,00000247--b657952782--27,00000247,27,582,1749222204638,1000725,37,1,2,1000725|1000739,0,1,0,1,1,0
00000247--b657952782--27:585:1000725:684|685,00000247--b657952782--27,00000247,27,585,1749523233054,1000725,37,1,2,1000725|1000744,0,1,0,0,1,0
00000247--b657952782--27:586:1000727:686|695,00000247--b657952782--27,00000247,27,586,1749622211985,1000727,59,1,2,1000727|1000745,0,1,0,0,1,0
00000247--b657952782--27:597:1000738:684|689,00000247--b657952782--27,00000247,27,597,1750722700831,1000738,34,1,2,1000738|1000752,0,1,0,0,1,0
00000247--b657952782--28:12:1000005:6|12,00000247--b657952782--28,00000247,28,12,1752222492764,1000005,37,1,2,1000005|1000024,0,1,0,0,1,0
00000247--b657952782--28:52:1000052:51|52|53,00000247--b657952782--28,00000247,28,52,1756224054822,1000052,84,1,2,1000052|1000063,0,1,0,1,1,0
00000247--b657952782--28:59:1000052:53|63,00000247--b657952782--28,00000247,28,59,1756922589175,1000052,84,1,2,1000052|1000055,0,1,0,0,1,0
00000247--b657952782--28:101:1000104:102|114,00000247--b657952782--28,00000247,28,101,1761123082465,1000104,61,1,2,1000104|1000124,0,1,0,0,1,0
00000247--b657952782--28:103:1000095:93|105,00000247--b657952782--28,00000247,28,103,1761322723650,1000095,79,1,2,1000095|1000130,0,1,0,0,1,0
00000247--b657952782--28:103:1000098:96|97,00000247--b657952782--28,00000247,28,103,1761322723650,1000098,74,1,2,1000098|1000129,0,1,0,0,1,0
00000247--b657952782--28:103:1000100:98|111,00000247--b657952782--28,00000247,28,103,1761322723650,1000100,83,1,2,1000100|1000131,0,1,0,0,1,0
00000247--b657952782--28:176:1000211:202|207,00000247--b657952782--28,00000247,28,176,1768623300985,1000211,91,1,2,1000211|1000221,0,1,0,1,1,0
00000247--b657952782--28:187:1000211:207|225,00000247--b657952782--28,00000247,28,187,1769722769248,1000211,91,1,2,1000211|1000248,0,1,0,0,1,0
00000247--b657952782--28:214:1000263:252|254,00000247--b657952782--28,00000247,28,214,1772422306871,1000263,92,1,2,1000263|1000285,0,1,0,0,1,0
00000247--b657952782--28:377:1000510:490|494,00000247--b657952782--28,00000247,28,377,1788722519650,1000510,58,1,2,1000510|1000516,0,1,0,1,1,0
00000247--b657952782--28:397:1000516:490|496,00000247--b657952782--28,00000247,28,397,1790723151865,1000516,77,1,2,1000516|1000542,0,1,0,0,1,0
00000247--b657952782--28:452:1000585:564|572,00000247--b657952782--28,00000247,28,452,1796222918471,1000585,71,1,2,1000585|1000595,0,1,0,1,1,0
00000247--b657952782--28:453:1000595:564|574,00000247--b657952782--28,00000247,28,453,1796323296342,1000595,91,1,2,1000595|1000601,0,1,0,0,1,0
00000247--b657952782--28:475:1000599:578|579,00000247--b657952782--28,00000247,28,475,1798522426274,1000599,89,1,2,1000599|1000618,0,1,0,0,1,0
00000247--b657952782--28:567:1000689:663|664,00000247--b657952782--28,00000247,28,567,1807723453728,1000689,84,1,2,1000689|1000703,0,1,0,0,1,0
00000247--b657952782--28:567:1000691:665|670,00000247--b657952782--28,00000247,28,567,1807723453728,1000691,57,1,2,1000691|1000704,0,1,0,0,1,0
00000247--b657952782--28:598:1000724:693|694,00000247--b657952782--28,00000247,28,598,1810822325137,1000724,80,1,2,1000724|1000728,0,1,0,0,1,0
00000247--b657952782--29:80:1000059:60|63,00000247--b657952782--29,00000247,29,80,1819022457106,1000059,91,1,2,1000059|1000067,0,1,0,0,1,0
00000247--b657952782--29:124:1000088:88|91,00000247--b657952782--29,00000247,29,124,1823422453635,1000088,54,1,2,1000088|1000099,0,1,0,0,1,0
00000247--b657952782--29:144:1000100:99|107,00000247--b657952782--29,00000247,29,144,1825422287500,1000100,52,1,2,1000100|1000116,0,1,0,0,1,0
00000247--b657952782--29:323:1000265:261|273,00000247--b657952782--29,00000247,29,323,1843322304278,1000265,91,1,2,1000265|1000284,0,1,0,0,1,0
00000247--b657952782--29:339:1000250:246|298,00000247--b657952782--29,00000247,29,339,1844922903168,1000250,35,1,2,1000250|1000309,0,1,0,0,1,0
00000247--b657952782--29:462:1000522:510|512|514,00000247--b657952782--29,00000247,29,462,1857213286458,1000522,76,1,2,1000522|1000538,0,1,0,0,1,0
00000247--b657952782--29:463:1000435:425|506,00000247--b657952782--29,00000247,29,463,1857313499588,1000435,70,1,2,1000435|1000539,0,1,0,0,1,0
00000247--b657952782--29:498:1000551:537|570,00000247--b657952782--29,00000247,29,498,1860812556652,1000551,68,1,2,1000551|1000589,0,1,0,0,1,0
00000247--b657952782--29:518:1000599:581|587,00000247--b657952782--29,00000247,29,518,1862812632767,1000599,80,1,2,1000599|1000615,0,1,0,0,1,0
00000247--b657952782--3:41:1000033:34|40,00000247--b657952782--3,00000247,3,41,255133168696,1000033,65,1,2,1000033|1000069,0,1,0,0,1,0
00000247--b657952782--3:45:1000033:34|40,00000247--b657952782--3,00000247,3,45,255533261752,1000033,65,1,2,1000033|1000073,0,1,0,0,1,0
00000247--b657952782--3:68:1000073:34|40,00000247--b657952782--3,00000247,3,68,257832792178,1000073,53,1,2,1000073|1000107,0,1,0,0,1,0
00000247--b657952782--3:90:1000079:77|78,00000247--b657952782--3,00000247,3,90,260034486833,1000079,56,1,2,1000079|1000125,0,1,0,0,1,0
00000247--b657952782--3:97:1000079:78|102,00000247--b657952782--3,00000247,3,97,260732598384,1000079,56,1,2,1000079|1000151,0,1,0,0,1,0
00000247--b657952782--3:109:1000120:115|153,00000247--b657952782--3,00000247,3,109,261933423525,1000120,48,1,2,1000120|1000165,0,1,0,0,1,0
00000247--b657952782--3:117:1000125:77|120,00000247--b657952782--3,00000247,3,117,262732611917,1000125,78,1,2,1000125|1000171,0,1,0,0,1,0
00000247--b657952782--3:138:1000125:77|120,00000247--b657952782--3,00000247,3,138,264834603680,1000125,78,1,2,1000125|1000189,0,1,0,0,1,0
00000247--b657952782--3:142:1000185:176|182,00000247--b657952782--3,00000247,3,142,265232834383,1000185,77,1,2,1000185|1000194,0,1,0,0,1,0
00000247--b657952782--3:143:1000190:180|181,00000247--b657952782--3,00000247,3,143,265333314594,1000190,69,1,2,1000190|1000197,0,1,0,0,1,0
00000247--b657952782--3:150:1000188:179|185,00000247--b657952782--3,00000247,3,150,266033198221,1000188,95,1,2,1000188|1000202,0,1,0,0,1,0
00000247--b657952782--3:152:1000079:77|78,00000247--b657952782--3,00000247,3,152,266233326886,1000079,56,1,2,1000079|1000204,0,1,0,0,1,0
00000247--b657952782--3:156:1000188:179|185,00000247--b657952782--3,00000247,3,156,266632951523,1000188,95,1,2,1000188|1000209,0,1,0,0,1,0
00000247--b657952782--3:157:1000079:77|78,00000247--b657952782--3,00000247,3,157,266732629038,1000079,56,1,2,1000079|1000210,0,1,0,0,1,0
00000247--b657952782--3:159:1000185:176|188,00000247--b657952782--3,00000247,3,159,266933259576,1000185,77,1,2,1000185|1000213,0,1,0,0,1,0
00000247--b657952782--3:161:1000203:190|193,00000247--b657952782--3,00000247,3,161,267132451646,1000203,58,1,2,1000203|1000217,0,1,0,0,1,0
00000247--b657952782--3:172:1000185:176|188,00000247--b657952782--3,00000247,3,172,268233510505,1000185,77,1,2,1000185|1000220,0,1,0,1,1,0
00000247--b657952782--3:191:1000220:176|200,00000247--b657952782--3,00000247,3,191,270132913096,1000220,73,1,2,1000220|1000231,0,1,0,0,1,0
00000247--b657952782--3:562:1000231:200|215,00000247--b657952782--3,00000247,3,562,307243179352,1000231,91,1,2,1000231|1000280,0,1,0,0,1,0
00000247--b657952782--30:185:1000103:104|106,00000247--b657952782--30,00000247,30,185,1889612322392,1000103,78,1,2,1000103|1000111,0,1,0,0,1,0
00000247--b657952782--30:555:1000418:414|416,00000247--b657952782--30,00000247,30,555,1926612783877,1000418,65,1,2,1000418|1000419,0,1,0,1,1,0
00000247--b657952782--30:570:1000414:412|431,00000247--b657952782--30,00000247,30,570,1928112694378,1000414,69,1,2,1000414|1000456,0,1,0,0,1,0
00000247--b657952782--30:572:1000432:430|437,00000247--b657952782--30,00000247,30,572,1928312903061,1000432,83,1,2,1000432|1000459,0,1,0,0,1,0
00000247--b657952782--30:578:1000457:453|454,00000247--b657952782--30,00000247,30,578,1928913290787,1000457,66,1,2,1000457|1000467,0,1,0,0,1,0
00000247--b657952782--30:583:1000454:451|456,00000247--b657952782--30,00000247,30,583,1929412788531,1000454,47,1,2,1000454|1000460,0,1,0,0,1,0
00000247--b657952782--30:586:1000460:451|459,00000247--b657952782--30,00000247,30,586,1929713093216,1000460,72,1,2,1000454|1000460,0,1,0,0,1,0
00000247--b657952782--30:590:1000460:455|459,00000247--b657952782--30,00000247,30,590,1930113281210,1000460,72,1,2,1000460|1000491,0,1,0,0,1,0
00000247--b657952782--31:10:1000001:2|4,00000247--b657952782--31,00000247,31,10,1932013115856,1000001,33,1,2,1000001|1000019,0,1,0,0,1,0
00000247--b657952782--31:14:1000001:2|4,00000247--b657952782--31,00000247,31,14,1932412196546,1000001,33,1,2,1000001|1000024,0,1,0,0,1,0
00000247--b657952782--31:27:1000023:23|27,00000247--b657952782--31,00000247,31,27,1933713451736,1000023,55,1,2,1000023|1000029,0,1,0,1,1,0
00000247--b657952782--31:85:1000081:78|80,00000247--b657952782--31,00000247,31,85,1939512782891,1000081,32,1,2,1000081|1000114,0,1,0,0,1,0
00000247--b657952782--31:98:1000081:78|80,00000247--b657952782--31,00000247,31,98,1940812351862,1000081,32,1,2,1000081|1000128,0,1,0,0,1,0
00000247--b657952782--31:98:1000096:91|95,00000247--b657952782--31,00000247,31,98,1940812351862,1000096,55,1,2,1000096|1000129,0,1,0,0,1,0
00000247--b657952782--31:98:1000116:110|116,00000247--b657952782--31,00000247,31,98,1940812351862,1000116,35,1,2,1000116|1000130,0,1,0,0,1,0
00000247--b657952782--31:117:1000148:137|139,00000247--b657952782--31,00000247,31,117,1942704937733,1000148,60,1,2,1000148|1000149,0,1,0,0,1,0
00000247--b657952782--31:163:1000135:125|178,00000247--b657952782--31,00000247,31,163,1947313212161,1000135,39,1,2,1000135|1000191,0,1,0,1,1,0
00000247--b657952782--31:168:1000227:214|217,00000247--b657952782--31,00000247,31,168,1947813702556,1000227,87,1,2,1000227|1000235,0,1,0,0,1,0
00000247--b657952782--31:173:1000211:198|203,00000247--b657952782--31,00000247,31,173,1948313347576,1000211,94,1,2,1000211|1000244,0,1,0,0,1,0
00000247--b657952782--31:189:1000260:244|246,00000247--b657952782--31,00000247,31,189,1949912468522,1000260,74,1,2,1000260|1000266,0,1,0,0,1,0
00000247--b657952782--31:282:1000282:265|278,00000247--b657952782--31,00000247,31,282,1959203050393,1000282,77,1,2,1000282|1000356,0,1,0,0,1,0
00000247--b657952782--31:287:1000282:265|278,00000247--b657952782--31,00000247,31,287,1959702543398,1000282,77,1,2,1000282|1000360,0,1,0,0,1,0
00000247--b657952782--31:355:1000389:383|384,00000247--b657952782--31,00000247,31,355,1966503021046,1000389,68,1,2,1000389|1000408,0,1,0,0,1,0
00000247--b657952782--31:433:1000432:407|408,00000247--b657952782--31,00000247,31,433,1974302614479,1000432,92,1,2,1000432|1000434,0,1,0,1,1,0
00000247--b657952782--31:450:1000428:406|407,00000247--b657952782--31,00000247,31,450,1976002930684,1000428,52,1,2,1000428|1000442,0,1,0,0,1,0
00000247--b657952782--31:455:1000434:407|408,00000247--b657952782--31,00000247,31,455,1976503382414,1000434,34,1,2,1000434|1000443,0,1,0,0,1,0
00000247--b657952782--31:577:1000481:452|453,00000247--b657952782--31,00000247,31,577,1988703300499,1000481,42,1,2,1000481|1000487,0,1,0,0,1,0
00000247--b657952782--31:587:1000491:461|466,00000247--b657952782--31,00000247,31,587,1989703073777,1000491,84,1,2,1000491|1000502,0,1,0,0,1,0
00000247--b657952782--32:133:1000122:122|123,00000247--b657952782--32,00000247,32,133,2004402942254,1000122,60,1,2,1000122|1000129,0,1,0,0,1,0
00000247--b657952782--32:144:1000126:122|126,00000247--b657952782--32,00000247,32,144,2005502636210,1000126,63,1,2,1000126|1000132,0,1,0,1,1,0
00000247--b657952782--32:154:1000149:140|148,00000247--b657952782--32,00000247,32,154,2006503417325,1000149,34,1,2,1000149|1000162,0,1,0,0,1,0
00000247--b657952782--32:310:1000346:343|349,00000247--b657952782--32,00000247,32,310,2022102937573,1000346,53,1,2,1000346|1000356,0,1,0,0,1,0
00000247--b657952782--32:385:1000404:399|417,00000247--b657952782--32,00000247,32,385,2029602779516,1000404,44,1,2,1000404|1000427,0,1,0,0,1,0
00000247--b657952782--32:430:1000451:445|469,00000247--b657952782--32,00000247,32,430,2034103007417,1000451,72,1,2,1000451|1000487,0,1,0,0,1,0
00000247--b657952782--32:442:1000498:490|492,00000247--b657952782--32,00000247,32,442,2035303364118,1000498,36,1,2,1000498|1000501,0,1,0,0,1,0
00000247--b657952782--33:53:1000038:38|40,00000247--b657952782--33,00000247,33,53,2056402310736,1000038,70,1,2,1000038|1000041,0,1,0,0,1,0
00000247--b657952782--33:202:1000015:16|40,00000247--b657952782--33,00000247,33,202,2071304443366,1000015,47,1,2,1000015|1000075,0,1,0,0,1,0
00000247--b657952782--33:277:1000082:79|80,00000247--b657952782--33,00000247,33,277,2078803125515,1000082,37,1,2,1000082|1000093,0,1,0,0,1,0
00000247--b657952782--33:388:1000130:125|129|131,00000247--b657952782--33,00000247,33,388,2089902431068,1000130,56,1,2,1000130|1000139,0,1,0,1,1,0
00000247--b657952782--33:415:1000146:138|140,00000247--b657952782--33,00000247,33,415,2092603018380,1000146,69,1,2,1000146|1000149,0,1,0,1,1,0
00000247--b657952782--33:419:1000130:129|131,00000247--b657952782--33,00000247,33,419,2093002631460,1000130,56,1,2,1000130|1000162,0,1,0,0,1,0
00000247--b657952782--33:460:1000176:166|168,00000247--b657952782--33,00000247,33,460,2097102536187,1000176,48,1,2,1000176|1000222,0,1,0,0,1,0
00000247--b657952782--33:464:1000210:200|210,00000247--b657952782--33,00000247,33,464,2097502915351,1000210,71,1,2,1000210|1000228,0,1,0,0,1,0
00000247--b657952782--33:472:1000210:200|210,00000247--b657952782--33,00000247,33,472,2098302585630,1000210,71,1,2,1000210|1000235,0,1,0,0,1,0
00000247--b657952782--33:475:1000187:177|178,00000247--b657952782--33,00000247,33,475,2098602841192,1000187,86,1,2,1000187|1000193,0,1,0,0,1,0
00000247--b657952782--33:485:1000219:209|237,00000247--b657952782--33,00000247,33,485,2099602906053,1000219,52,1,2,1000219|1000254,0,1,0,0,1,0
00000247--b657952782--33:486:1000210:200|210,00000247--b657952782--33,00000247,33,486,2099703192682,1000210,71,1,2,1000210|1000258,0,1,0,0,1,0
00000247--b657952782--33:487:1000227:216|217,00000247--b657952782--33,00000247,33,487,2099803166324,1000227,58,1,2,1000227|1000260,0,1,0,0,1,0
00000247--b657952782--33:495:1000238:225|231,00000247--b657952782--33,00000247,33,495,2100602912642,1000238,32,1,2,1000238|1000269,0,1,0,0,1,0
00000247--b657952782--33:502:1000238:225|231,00000247--b657952782--33,00000247,33,502,2101304095091,1000238,32,1,2,1000238|1000280,0,1,0,0,1,0
00000247--b657952782--33:523:1000261:245|277,00000247--b657952782--33,00000247,33,523,2103403151823,1000261,53,1,2,1000261|1000301,0,1,0,0,1,0
00000247--b657952782--33:526:1000261:245|277,00000247--b657952782--33,00000247,33,526,2103702460575,1000261,53,1,2,1000261|1000305,0,1,0,0,1,0
00000247--b657952782--33:588:1000342:321|334,00000247--b657952782--33,00000247,33,588,2109912600739,1000342,38,1,2,1000342|1000385,0,1,0,0,1,0
00000247--b657952782--34:30:1000024:25|40,00000247--b657952782--34,00000247,34,30,2114104627488,1000024,56,1,2,1000024|1000047,0,1,0,0,1,0
00000247--b657952782--34:232:1000034:35|42|112,00000247--b657952782--34,00000247,34,232,2134312982996,1000034,66,1,2,1000034|1000122,0,1,0,0,1,0
00000247--b657952782--35:37:1000000:5|7,00000247--b657952782--35,00000247,35,37,2174814525090,1000000,32,1,2,1000000|1000023,0,1,0,0,1,0
00000247--b657952782--35:80:1000000:5|7|35,00000247--b657952782--35,00000247,35,80,2179123396115,1000000,32,1,2,1000000|1000041,0,1,0,0,1,0
00000247--b657952782--35:303:1000111:109|113,00000247--b657952782--35,00000247,35,303,2201423179222,1000111,87,1,2,1000111|1000120,0,1,0,0,1,0
00000247--b657952782--35:306:1000108:106|108|116,00000247--b657952782--35,00000247,35,306,2201723085424,1000108,82,1,2,1000108|1000123,0,1,0,0,1,0
00000247--b657952782--35:308:1000111:109|113|118,00000247--b657952782--35,00000247,35,308,2201923766853,1000111,87,1,2,1000111|1000128,0,1,0,0,1,0
00000247--b657952782--35:313:1000125:121|122,00000247--b657952782--35,00000247,35,313,2202422612865,1000125,43,1,2,1000125|1000133,0,1,0,0,1,0
00000247--b657952782--35:319:1000111:109|118,00000247--b657952782--35,00000247,35,319,2203022522549,1000111,87,1,2,1000111|1000142,0,1,0,0,1,0
00000247--b657952782--35:323:1000128:118|125|126,00000247--b657952782--35,00000247,35,323,2203422691786,1000128,52,1,2,1000128|1000147,0,1,0,1,1,0
00000247--b657952782--35:326:1000125:121|122,00000247--b657952782--35,00000247,35,326,2203723165389,1000125,43,1,2,1000125|1000149,0,1,0,0,1,0
00000247--b657952782--35:331:1000144:136|138,00000247--b657952782--35,00000247,35,331,2204222781413,1000144,64,1,2,1000144|1000150,0,1,0,0,1,0
00000247--b657952782--35:334:1000150:138|140,00000247--b657952782--35,00000247,35,334,2204522652341,1000150,66,1,2,1000150|1000158,0,1,0,0,1,0
00000247--b657952782--35:347:1000167:156|158,00000247--b657952782--35,00000247,35,347,2205822742177,1000167,80,1,2,1000167|1000175,0,1,0,0,1,0
00000247--b657952782--35:355:1000174:163|165,00000247--b657952782--35,00000247,35,355,2206622578507,1000174,41,1,2,1000174|1000187,0,1,0,0,1,0
00000247--b657952782--35:362:1000179:167|170|176,00000247--b657952782--35,00000247,35,362,2207323456353,1000179,46,1,2,1000179|1000202,0,1,0,0,1,0
00000247--b657952782--35:363:1000196:183|187,00000247--b657952782--35,00000247,35,363,2207422467952,1000196,88,1,2,1000196|1000206,0,1,0,0,1,0
00000247--b657952782--35:376:1000218:203|209,00000247--b657952782--35,00000247,35,376,2208722578191,1000218,93,1,2,1000218|1000222,0,1,0,1,1,0
00000247--b657952782--35:377:1000199:186|187,00000247--b657952782--35,00000247,35,377,2208822767809,1000199,47,1,2,1000199|1000232,0,1,0,0,1,0
00000247--b657952782--35:381:1000227:212|213,00000247--b657952782--35,00000247,35,381,2209222512307,1000227,36,1,2,1000227|1000242,0,1,0,0,1,0
00000247--b657952782--35:381:1000233:217|219,00000247--b657952782--35,00000247,35,381,2209222512307,1000233,40,1,2,1000231|1000233,0,1,0,1,1,0
00000247--b657952782--35:384:1000233:217|219,00000247--b657952782--35,00000247,35,384,2209523454828,1000233,40,1,2,1000233|1000245,0,1,0,0,1,0
00000247--b657952782--35:386:1000239:223|226,00000247--b657952782--35,00000247,35,386,2209723608230,1000239,61,1,2,1000239|1000246,0,1,0,0,1,0
00000247--b657952782--35:392:1000246:226|229|230,00000247--b657952782--35,00000247,35,392,2210322792643,1000246,32,1,2,1000246|1000254,0,1,0,0,1,0
00000247--b657952782--35:468:1000291:271|276,00000247--b657952782--35,00000247,35,468,2217922824367,1000291,56,1,2,1000291|1000306,0,1,0,0,1,0
00000247--b657952782--36:54:1000034:35|42,00000247--b657952782--36,00000247,36,54,2236523133394,1000034,66,1,2,1000034|1000049,0,1,0,0,1,0
00000247--b657952782--36:83:1000060:60|68,00000247--b657952782--36,00000247,36,83,2239422418495,1000060,92,1,2,1000060|1000074,0,1,0,0,1,0
00000247--b657952782--36:89:1000034:35|54|58,00000247--b657952782--36,00000247,36,89,2240023206380,1000034,66,1,2,1000034|1000077,0,1,0,1,1,0
00000247--b657952782--36:93:1000060:60|68,00000247--b657952782--36,00000247,36,93,2240423274587,1000060,92,1,2,1000060|1000081,0,1,0,0,1,0
00000247--b657952782--36:99:1000077:54|83,00000247--b657952782--36,00000247,36,99,2241022716765,1000077,32,1,2,1000034|1000077,0,1,0,0,1,0
