family_id,key,route,segment,raw_pair,parent_member_sets,split_count,rejoin_count,median_split_interval_s,max_split_interval_s,median_rejoin_latency_s,pid_births,representative_retained,boundary_causes,publication_visible,internal_only
00000267--5bcd0e5bb8--19:3|51,00000267--5bcd0e5bb8--19,00000267,19,3|51,3|47|51;3|4|47|51,4,3,0.400162771,1.500383093,0.500012049,3,1,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":3}",4,0
00000267--5bcd0e5bb8--19:45|47,00000267--5bcd0e5bb8--19,00000267,19,45|47,3|45|47,3,2,1.549967646,2.300707446,1.00016291,0,1,"{""DISTANCE_DIAMETER"":3}",3,0
00000267--5bcd0e5bb8--19:45|74,00000267--5bcd0e5bb8--19,00000267,19,45|74,45|47|74,2,1,1.300609752,1.300609752,1.199963712,0,1,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000267--5bcd0e5bb8--19:47|51,00000267--5bcd0e5bb8--19,00000267,19,47|51,47|51;47|51|74|77,3,2,2.599874594,4.799661915,0.20014444399999998,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":2}",3,0
00000267--5bcd0e5bb8--2:101|105,00000267--5bcd0e5bb8--2,00000267,2,101|105,101|105|124;101|105|182,7,7,2.7003706165,5.999689432,0.599993922,7,6,"{""LATERAL_DIAMETER"":6,""LATERAL_GROWTH"":1}",7,0
00000267--5bcd0e5bb8--2:101|124,00000267--5bcd0e5bb8--2,00000267,2,101|124,101|105|124,2,1,4.099546555,4.099546555,0.099683112,2,2,"{""LATERAL_GROWTH"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000267--5bcd0e5bb8--2:101|182,00000267--5bcd0e5bb8--2,00000267,2,101|182,101|105|182;101|182,2,2,7.200065121,7.200065121,1.0503952665,1,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000267--5bcd0e5bb8--2:102|148,00000267--5bcd0e5bb8--2,00000267,2,102|148,102|148;99|102|148,6,6,1.499763939,4.300565803,0.7505415475,4,6,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":4}",6,0
00000267--5bcd0e5bb8--2:117|169,00000267--5bcd0e5bb8--2,00000267,2,117|169,117|169,3,2,1.149847276,1.899473761,0.200487691,3,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000267--5bcd0e5bb8--2:117|214,00000267--5bcd0e5bb8--2,00000267,2,117|214,117|214;117|214|257,6,4,2.69964299,5.39974661,0.8502233295,5,6,"{""LATERAL_DIAMETER"":5,""LATERAL_GROWTH"":1}",6,0
00000267--5bcd0e5bb8--2:123|322,00000267--5bcd0e5bb8--2,00000267,2,123|322,123|322,3,3,1.5502337815,2.49973937,0.40060962,2,3,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000267--5bcd0e5bb8--2:123|416,00000267--5bcd0e5bb8--2,00000267,2,123|416,123|416,3,3,1.600134645,2.098520488,1.898735577,3,3,"{""LATERAL_DIAMETER"":3}",3,0
00000267--5bcd0e5bb8--2:135|176,00000267--5bcd0e5bb8--2,00000267,2,135|176,135|176,3,2,1.199188865,1.89796855,1.0497083245,3,3,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":2}",3,0
00000267--5bcd0e5bb8--2:214|391,00000267--5bcd0e5bb8--2,00000267,2,214|391,214|391,2,1,3.700042241,3.700042241,2.399969357,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--2:2|7,00000267--5bcd0e5bb8--2,00000267,2,2|7,2|7,2,2,0.799829743,0.799829743,0.3496669175,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000267--5bcd0e5bb8--2:308|371,00000267--5bcd0e5bb8--2,00000267,2,308|371,308|371,3,3,0.7502354555,1.298598912,0.100812389,3,3,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000267--5bcd0e5bb8--2:312|315,00000267--5bcd0e5bb8--2,00000267,2,312|315,312|315;312|315|414,5,4,2.000389783,4.399248914,0.5000189585,3,5,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":3}",5,0
00000267--5bcd0e5bb8--2:313|360,00000267--5bcd0e5bb8--2,00000267,2,313|360,313|360,2,1,0.299769838,0.299769838,0.199979857,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000267--5bcd0e5bb8--2:313|424,00000267--5bcd0e5bb8--2,00000267,2,313|424,313|424,3,2,0.4500906515,0.699698939,0.1000962295,2,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000267--5bcd0e5bb8--2:315|326,00000267--5bcd0e5bb8--2,00000267,2,315|326,315|326,6,5,1.300044138,7.600515987,0.600742927,6,6,"{""LATERAL_DIAMETER"":5,""LATERAL_GROWTH"":1}",6,0
00000267--5bcd0e5bb8--2:324|330,00000267--5bcd0e5bb8--2,00000267,2,324|330,324|330;324|330|390;324|330|435,8,6,1.90025439,4.001016505,0.6499924815,8,7,"{""LATERAL_DIAMETER"":4,""LATERAL_GROWTH"":4}",8,0
00000267--5bcd0e5bb8--2:4|8,00000267--5bcd0e5bb8--2,00000267,2,4|8,4|8;4|8|39,4,4,2.500350236,3.209061632,0.30008114500000005,3,2,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":2}",4,0
00000267--5bcd0e5bb8--2:7|23,00000267--5bcd0e5bb8--2,00000267,2,7|23,7|23,2,2,3.500812131,3.500812131,0.750050482,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000267--5bcd0e5bb8--2:99|102,00000267--5bcd0e5bb8--2,00000267,2,99|102,99|102;99|102|148,4,4,2.001109546,3.398320046,1.799300778,3,4,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":3}",4,0
00000267--5bcd0e5bb8--2:99|148,00000267--5bcd0e5bb8--2,00000267,2,99|148,99|102|148;99|148,5,3,2.4998015455,7.599830013,2.000465608,1,4,"{""LATERAL_DIAMETER"":3,""LATERAL_GROWTH"":2}",5,0
00000267--5bcd0e5bb8--3:141|143,00000267--5bcd0e5bb8--3,00000267,3,141|143,141|143,2,1,0.599694826,0.599694826,0.39910014,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000267--5bcd0e5bb8--3:226|247,00000267--5bcd0e5bb8--3,00000267,3,226|247,226|247,2,2,2.101115876,2.101115876,0.7505023449999999,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--3:279|284,00000267--5bcd0e5bb8--3,00000267,3,279|284,279|284,3,2,1.3501477634999999,2.100850586,0.900877189,3,3,"{""LATERAL_DIAMETER"":3}",3,0
00000267--5bcd0e5bb8--3:399|411,00000267--5bcd0e5bb8--3,00000267,3,399|411,399|411,2,1,0.700028744,0.700028744,0.400154365,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--3:3|6,00000267--5bcd0e5bb8--3,00000267,3,3|6,3|6,5,4,2.0996157595,2.199965201,0.1500820635,4,4,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":4}",5,0
00000267--5bcd0e5bb8--3:493|532,00000267--5bcd0e5bb8--3,00000267,3,493|532,493|511|532,2,2,0.200502602,0.200502602,0.24991019350000002,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000267--5bcd0e5bb8--3:569|572,00000267--5bcd0e5bb8--3,00000267,3,569|572,569|572,2,2,0.200285103,0.200285103,0.15002885800000001,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000267--5bcd0e5bb8--3:5|24,00000267--5bcd0e5bb8--3,00000267,3,5|24,5|24,2,1,1.498309593,1.498309593,0.298148596,1,1,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000267--5bcd0e5bb8--3:82|106,00000267--5bcd0e5bb8--3,00000267,3,82|106,82|106,2,2,0.499587884,0.499587884,0.4002932305,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000267--5bcd0e5bb8--4:418|424,00000267--5bcd0e5bb8--4,00000267,4,418|424,418|424,2,2,0.599975894,0.599975894,0.35525580599999995,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000267--5bcd0e5bb8--4:59|74,00000267--5bcd0e5bb8--4,00000267,4,59|74,51|59|74;59|74,2,2,0.299004558,0.299004558,0.100005887,1,1,"{""DISTANCE_GROWTH"":2}",2,0
00000267--5bcd0e5bb8--4:68|69,00000267--5bcd0e5bb8--4,00000267,4,68|69,68|69,2,1,2.200148334,2.200148334,0.999866096,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000267--5bcd0e5bb8--5:40|64,00000267--5bcd0e5bb8--5,00000267,5,40|64,40|64,2,1,1.208461165,1.208461165,0.808736599,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--5:42|72,00000267--5bcd0e5bb8--5,00000267,5,42|72,42|72,2,2,0.199912062,0.199912062,0.100998566,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000267--5bcd0e5bb8--5:53|58,00000267--5bcd0e5bb8--5,00000267,5,53|58,53|58,2,1,1.507832722,1.507832722,1.008247632,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000267--5bcd0e5bb8--8:238|256,00000267--5bcd0e5bb8--8,00000267,8,238|256,238|256,3,2,2.0000431475,3.299822309,0.40005827850000003,3,3,"{""DISTANCE_DIAMETER"":2,""LATERAL_DIAMETER"":1}",3,0
00000267--5bcd0e5bb8--8:346|374,00000267--5bcd0e5bb8--8,00000267,8,346|374,346|374,3,2,1.0503444195,1.500700864,0.351410435,3,3,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000267--5bcd0e5bb8--8:376|407,00000267--5bcd0e5bb8--8,00000267,8,376|407,376|407;376|407|412,2,2,1.301046662,1.301046662,0.299596754,2,1,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--8:525|567,00000267--5bcd0e5bb8--8,00000267,8,525|567,525|567;525|567|584,3,1,5.848892242500001,8.498619615,6.599921369,2,3,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":2}",3,0
00000267--5bcd0e5bb8--9:12|25,00000267--5bcd0e5bb8--9,00000267,9,12|25,12|25,3,3,0.754652901,1.299302312,0.100037338,3,3,"{""LATERAL_GROWTH"":3}",3,0
00000267--5bcd0e5bb8--9:141|310,00000267--5bcd0e5bb8--9,00000267,9,141|310,141|310,2,1,3.099450621,3.099450621,0.299845774,0,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--9:18|19,00000267--5bcd0e5bb8--9,00000267,9,18|19,18|19;18|19|31,2,2,1.51019202,1.51019202,1.506057594,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000267--5bcd0e5bb8--9:693|696,00000267--5bcd0e5bb8--9,00000267,9,693|696,693|696,2,2,0.598471468,0.598471468,0.699267046,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000267--5bcd0e5bb8--9:6|141,00000267--5bcd0e5bb8--9,00000267,9,6|141,6|141,2,1,3.799877794,3.799877794,1.399672719,0,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000267--5bcd0e5bb8--9:6|25,00000267--5bcd0e5bb8--9,00000267,9,6|25,6|12|25;6|25,2,0,4.410383575,4.410383575,,0,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--0:11|64,00000269--4014745f93--0,00000269,0,11|64,11|64,2,1,3.599771353,3.599771353,0.499891875,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--0:3|11,00000269--4014745f93--0,00000269,0,3|11,3|11,3,2,0.44970888,0.600009218,0.1502286715,2,3,"{""LATERAL_GROWTH"":3}",3,0
00000269--4014745f93--0:72|93,00000269--4014745f93--0,00000269,0,72|93,72|93,8,7,1.600470104,6.209649208,0.699969895,7,7,"{""DISTANCE_DIAMETER"":4,""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":2}",8,0
00000269--4014745f93--0:78|84,00000269--4014745f93--0,00000269,0,78|84,78|84|90,4,3,0.702011562,3.199775312,0.599981458,3,3,"{""DISTANCE_DIAMETER"":4}",4,0
00000269--4014745f93--1:14|29,00000269--4014745f93--1,00000269,1,14|29,13|14|29,2,2,0.199020593,0.199020593,0.09977994500000001,2,0,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--10:203|209,00000269--4014745f93--10,00000269,10,203|209,203|209,2,1,0.600144207,0.600144207,0.50156451,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--10:29|38,00000269--4014745f93--10,00000269,10,29|38,29|38,2,2,0.399460591,0.399460591,0.45020678049999996,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--10:87|94,00000269--4014745f93--10,00000269,10,87|94,87|94,2,2,0.200392424,0.200392424,0.100657478,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--11:170|173,00000269--4014745f93--11,00000269,11,170|173,170|173;170|173|176,2,2,0.20187529,0.20187529,0.899537091,2,1,"{""DISTANCE_GROWTH"":2}",2,0
00000269--4014745f93--11:197|198,00000269--4014745f93--11,00000269,11,197|198,197|198,2,1,0.199399229,0.199399229,0.099409765,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000269--4014745f93--11:309|320,00000269--4014745f93--11,00000269,11,309|320,309|320,2,1,1.399949752,1.399949752,0.399931316,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--12:220|223,00000269--4014745f93--12,00000269,12,220|223,220|223,2,1,1.499854511,1.499854511,1.410072172,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--12:234|238,00000269--4014745f93--12,00000269,12,234|238,234|238,2,1,1.899753524,1.899753524,0.499845446,0,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--12:238|253,00000269--4014745f93--12,00000269,12,238|253,238|253,2,2,0.898912775,0.898912775,1.0000932215,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--14:28|31,00000269--4014745f93--14,00000269,14,28|31,28|31,2,2,0.199505621,0.199505621,0.699928573,1,1,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--14:358|367,00000269--4014745f93--14,00000269,14,358|367,358|367,2,1,1.399137675,1.399137675,0.599417557,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000269--4014745f93--14:425|427,00000269--4014745f93--14,00000269,14,425|427,425|427,2,1,0.299694118,0.299694118,0.199360701,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--14:46|49,00000269--4014745f93--14,00000269,14,46|49,46|49,2,1,0.499828084,0.499828084,0.099689576,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000269--4014745f93--14:50|55,00000269--4014745f93--14,00000269,14,50|55,50|55;50|55|56,2,0,1.100155838,1.100155838,,1,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--15:223|231,00000269--4014745f93--15,00000269,15,223|231,223|231,3,2,1.499626284,2.599663842,0.19964074,2,3,"{""DISTANCE_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000269--4014745f93--15:392|401,00000269--4014745f93--15,00000269,15,392|401,392|401,2,1,0.699054598,0.699054598,0.398879916,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000269--4014745f93--15:398|401,00000269--4014745f93--15,00000269,15,398|401,398|401,2,1,0.396587645,0.396587645,0.296693366,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000269--4014745f93--19:307|327,00000269--4014745f93--19,00000269,19,307|327,307|327,2,1,0.399421002,0.399421002,0.299708531,0,0,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--19:98|100,00000269--4014745f93--19,00000269,19,98|100,98|100,3,2,0.199841518,0.200124612,0.09926863799999999,3,3,"{""DISTANCE_GROWTH"":3}",3,0
00000269--4014745f93--21:296|301,00000269--4014745f93--21,00000269,21,296|301,296|301,2,2,1.69991376,1.69991376,0.151876409,1,1,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--21:306|307,00000269--4014745f93--21,00000269,21,306|307,306|307,2,1,0.699544752,0.699544752,0.298872542,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--22:156|159,00000269--4014745f93--22,00000269,22,156|159,156|159,2,1,2.800286372,2.800286372,1.500294245,0,0,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--22:156|162,00000269--4014745f93--22,00000269,22,156|162,156|162,2,1,1.800295921,1.800295921,1.500279549,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--22:386|393,00000269--4014745f93--22,00000269,22,386|393,386|393,2,2,1.801314791,1.801314791,0.30037353,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--22:733|749,00000269--4014745f93--22,00000269,22,733|749,733|749,2,1,0.500770601,0.500770601,0.400804135,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000269--4014745f93--22:766|769,00000269--4014745f93--22,00000269,22,766|769,766|769,2,1,1.197807669,1.197807669,0.099974967,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000269--4014745f93--23:43|102,00000269--4014745f93--23,00000269,23,43|102,43|102,4,3,1.099672389,1.5005187,1.000224065,4,4,"{""LATERAL_DIAMETER"":4}",4,0
00000269--4014745f93--23:5|29,00000269--4014745f93--23,00000269,23,5|29,5|29,2,1,1.000025096,1.000025096,0.300028584,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--23:6|9,00000269--4014745f93--23,00000269,23,6|9,6|9,2,2,0.801800296,0.801800296,0.4487345825,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--24:102|105,00000269--4014745f93--24,00000269,24,102|105,102|105,2,1,0.497876025,0.497876025,0.397865315,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--24:215|269,00000269--4014745f93--24,00000269,24,215|269,215|269,2,2,0.401929565,0.401929565,0.5998581475,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--24:220|358,00000269--4014745f93--24,00000269,24,220|358,220|349|358;220|358,3,1,1.2001547725,1.299436284,0.700210909,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000269--4014745f93--24:310|321,00000269--4014745f93--24,00000269,24,310|321,310|321,3,2,1.7505102399999999,2.502017005,0.7501809095,3,3,"{""LATERAL_GROWTH"":3}",3,0
00000269--4014745f93--24:316|330,00000269--4014745f93--24,00000269,24,316|330,316|330,2,1,0.499239193,0.499239193,0.399727712,1,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--24:80|84,00000269--4014745f93--24,00000269,24,80|84,80|84,2,1,0.3003225,0.3003225,0.199806242,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--25:112|118,00000269--4014745f93--25,00000269,25,112|118,112|118,2,2,0.691252618,0.691252618,0.4552877045,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000269--4014745f93--25:50|57,00000269--4014745f93--25,00000269,25,50|57,50|57,2,1,0.800850765,0.800850765,0.300977149,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000269--4014745f93--26:447|459,00000269--4014745f93--26,00000269,26,447|459,447|459,2,1,1.699984291,1.699984291,0.299683707,2,2,"{""LATERAL_DIAMETER"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000269--4014745f93--26:54|62,00000269--4014745f93--26,00000269,26,54|62,15|54|62,2,1,0.90097553,0.90097553,0.70268873,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--26:649|650,00000269--4014745f93--26,00000269,26,649|650,649|650,2,1,0.79986563,0.79986563,0.699681326,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--26:68|75,00000269--4014745f93--26,00000269,26,68|75,68|75|83,2,1,0.999191777,0.999191777,0.099750135,1,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--27:126|138,00000269--4014745f93--27,00000269,27,126|138,126|138,2,1,2.199775879,2.199775879,0.599899873,2,2,"{""DISTANCE_DIAMETER"":1,""VELOCITY_DIAMETER"":1}",2,0
00000269--4014745f93--27:153|163,00000269--4014745f93--27,00000269,27,153|163,153|161|163;153|163,2,1,0.699501946,0.699501946,0.299946117,2,1,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--27:165|182,00000269--4014745f93--27,00000269,27,165|182,165|182,2,1,1.297859333,1.297859333,0.298305218,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--27:231|244,00000269--4014745f93--27,00000269,27,231|244,231|244;231|244|305,4,2,2.299665331,2.399552287,1.4996614975,4,3,"{""DISTANCE_DIAMETER"":4}",4,0
00000269--4014745f93--27:237|239,00000269--4014745f93--27,00000269,27,237|239,237|239|241,2,1,1.100129392,1.100129392,0.500570679,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--27:239|241,00000269--4014745f93--27,00000269,27,239|241,237|239|241;239|241,2,2,0.301901831,0.301901831,0.09976188150000001,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000269--4014745f93--27:288|325,00000269--4014745f93--27,00000269,27,288|325,275|288|325;288|325,3,1,0.649323522,0.899664272,0.798497492,3,3,"{""LATERAL_DIAMETER"":3}",3,0
00000269--4014745f93--27:340|351,00000269--4014745f93--27,00000269,27,340|351,340|351,11,11,1.2011381564999999,3.699545381,0.800141049,11,11,"{""LATERAL_DIAMETER"":10,""LATERAL_GROWTH"":1}",11,0
00000269--4014745f93--27:56|70,00000269--4014745f93--27,00000269,27,56|70,56|70|77,2,1,0.599904027,0.599904027,0.29901559,2,0,"{""DISTANCE_GROWTH"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000269--4014745f93--27:63|67,00000269--4014745f93--27,00000269,27,63|67,63|67,2,2,0.499606732,0.499606732,0.1995805715,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--27:71|76,00000269--4014745f93--27,00000269,27,71|76,71|76,2,1,2.800184825,2.800184825,0.300888437,1,1,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--3:122|131,00000269--4014745f93--3,00000269,3,122|131,122|131,2,1,0.60023727,0.60023727,0.400211084,1,1,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--3:151|155,00000269--4014745f93--3,00000269,3,151|155,151|155,2,2,1.899922075,1.899922075,0.900243242,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--3:156|168,00000269--4014745f93--3,00000269,3,156|168,156|168,3,2,0.34992741299999996,0.399468501,0.100141995,3,3,"{""LATERAL_GROWTH"":3}",3,0
00000269--4014745f93--3:432|456,00000269--4014745f93--3,00000269,3,432|456,432|456,2,1,2.2003028,2.2003028,2.099802459,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000269--4014745f93--3:451|461,00000269--4014745f93--3,00000269,3,451|461,451|461,2,1,1.500161824,1.500161824,0.302641752,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000269--4014745f93--3:659|661,00000269--4014745f93--3,00000269,3,659|661,659|661,2,2,0.398707462,0.398707462,0.29919359050000005,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--3:667|671,00000269--4014745f93--3,00000269,3,667|671,667|671,2,1,4.199532969,4.199532969,1.199340871,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--4:103|104,00000269--4014745f93--4,00000269,4,103|104,103|104,2,1,2.797828146,2.797828146,0.29818863,0,0,"{""DISTANCE_GROWTH"":2}",2,0
00000269--4014745f93--4:114|120,00000269--4014745f93--4,00000269,4,114|120,114|120,2,2,0.600218606,0.600218606,0.5503347105,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--4:218|224,00000269--4014745f93--4,00000269,4,218|224,218|224,2,2,0.899373476,0.899373476,0.450009256,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000269--4014745f93--4:306|315,00000269--4014745f93--4,00000269,4,306|315,306|314|315;306|315;306|315|338;306|315|472,7,6,3.200653114,6.59841531,0.6988509455,7,6,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":5,""LATERAL_GROWTH"":1}",7,0
00000269--4014745f93--4:315|472,00000269--4014745f93--4,00000269,4,315|472,306|315|472,7,7,2.350162852,4.090617706,0.901654426,7,7,"{""LATERAL_DIAMETER"":4,""LATERAL_GROWTH"":3}",7,0
00000269--4014745f93--4:443|570,00000269--4014745f93--4,00000269,4,443|570,443|447|570,3,3,1.7497168200000002,2.999718291,0.100041091,3,3,"{""LATERAL_GROWTH"":3}",3,0
00000269--4014745f93--5:12|13,00000269--4014745f93--5,00000269,5,12|13,12|13,2,2,6.888119729,6.888119729,0.1491782835,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--5:16|32,00000269--4014745f93--5,00000269,5,16|32,16|32,4,4,0.500847054,1.89820063,0.650245665,4,4,"{""LATERAL_DIAMETER"":4}",4,0
00000269--4014745f93--5:3|8,00000269--4014745f93--5,00000269,5,3|8,3|8|18,2,1,31.077719395,31.077719395,0.397337699,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000269--4014745f93--5:449|450,00000269--4014745f93--5,00000269,5,449|450,449|450,3,3,0.8502058735,0.901738244,0.598873459,3,3,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000269--4014745f93--5:5|10,00000269--4014745f93--5,00000269,5,5|10,5|10;5|10|34;5|10|96,5,5,3.194819333,9.800669263,0.199757525,5,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":4}",5,0
00000269--4014745f93--5:5|96,00000269--4014745f93--5,00000269,5,5|96,5|10|96,3,3,1.150400867,1.700162824,0.199174137,3,3,"{""LATERAL_GROWTH"":3}",3,0
00000269--4014745f93--5:8|18,00000269--4014745f93--5,00000269,5,8|18,3|8|18;8|18;8|18|460,25,25,1.1995199555,6.101102894,0.500429699,23,25,"{""LATERAL_DIAMETER"":15,""LATERAL_GROWTH"":10}",25,0
00000269--4014745f93--5:8|460,00000269--4014745f93--5,00000269,5,8|460,8|18|460,2,1,0.400332075,0.400332075,0.299652451,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000269--4014745f93--6:13|28,00000269--4014745f93--6,00000269,6,13|28,13|28,2,1,2.199498476,2.199498476,2.09933433,2,2,"{""LATERAL_DIAMETER"":2}",2,0
