key,policy,scans,aLead_changed_scans,lead_aLead_changed
00000273--d384c0a41a--26,E2,599,53,0
00000273--d384c0a41a--26,E3,599,53,0
00000273--d384c0a41a--26,E4,599,8,0
00000273--d384c0a41a--26,E5,599,121,0
00000273--d384c0a41a--27,E,599,122,0
00000273--d384c0a41a--27,E1,599,0,0
00000273--d384c0a41a--27,E2,599,70,0
00000273--d384c0a41a--27,E3,599,70,0
00000273--d384c0a41a--27,E4,599,37,0
00000273--d384c0a41a--27,E5,599,152,0
00000273--d384c0a41a--28,E,599,28,0
00000273--d384c0a41a--28,E1,599,23,0
00000273--d384c0a41a--28,E2,599,28,0
00000273--d384c0a41a--28,E3,599,28,0
00000273--d384c0a41a--28,E4,599,0,0
00000273--d384c0a41a--28,E5,599,166,0
00000273--d384c0a41a--29,E,599,0,0
00000273--d384c0a41a--29,E1,599,0,0
00000273--d384c0a41a--29,E2,599,0,0
00000273--d384c0a41a--29,E3,599,0,0
00000273--d384c0a41a--29,E4,599,0,0
00000273--d384c0a41a--29,E5,599,66,0
00000273--d384c0a41a--3,E,599,0,0
00000273--d384c0a41a--3,E1,599,15,0
00000273--d384c0a41a--3,E2,599,0,0
00000273--d384c0a41a--3,E3,599,0,0
00000273--d384c0a41a--3,E4,599,0,0
00000273--d384c0a41a--3,E5,599,64,0
00000273--d384c0a41a--30,E,600,29,0
00000273--d384c0a41a--30,E1,600,0,0
00000273--d384c0a41a--30,E2,600,0,0
00000273--d384c0a41a--30,E3,600,29,0
00000273--d384c0a41a--30,E4,600,0,0
00000273--d384c0a41a--30,E5,600,29,0
00000273--d384c0a41a--31,E,600,4,0
00000273--d384c0a41a--31,E1,600,4,0
00000273--d384c0a41a--31,E2,600,4,0
00000273--d384c0a41a--31,E3,600,4,0
00000273--d384c0a41a--31,E4,600,0,0
00000273--d384c0a41a--31,E5,600,97,0
00000273--d384c0a41a--32,E,599,94,0
00000273--d384c0a41a--32,E1,599,33,0
00000273--d384c0a41a--32,E2,599,78,0
00000273--d384c0a41a--32,E3,599,94,0
00000273--d384c0a41a--32,E4,599,0,0
00000273--d384c0a41a--32,E5,599,147,0
00000273--d384c0a41a--33,E,600,18,0
00000273--d384c0a41a--33,E1,600,0,0
00000273--d384c0a41a--33,E2,600,6,0
00000273--d384c0a41a--33,E3,600,6,0
00000273--d384c0a41a--33,E4,600,0,0
00000273--d384c0a41a--33,E5,600,65,0
00000273--d384c0a41a--34,E,599,0,0
00000273--d384c0a41a--34,E1,599,0,0
00000273--d384c0a41a--34,E2,599,0,0
00000273--d384c0a41a--34,E3,599,0,0
00000273--d384c0a41a--34,E4,599,0,0
00000273--d384c0a41a--34,E5,599,39,0
00000273--d384c0a41a--35,E,600,32,0
00000273--d384c0a41a--35,E1,600,32,0
00000273--d384c0a41a--35,E2,600,32,0
00000273--d384c0a41a--35,E3,600,32,0
00000273--d384c0a41a--35,E4,600,0,0
00000273--d384c0a41a--35,E5,600,123,0
00000273--d384c0a41a--36,E,600,0,0
00000273--d384c0a41a--36,E1,600,0,0
00000273--d384c0a41a--36,E2,600,0,0
00000273--d384c0a41a--36,E3,600,0,0
00000273--d384c0a41a--36,E4,600,0,0
00000273--d384c0a41a--36,E5,600,46,0
00000273--d384c0a41a--37,E,600,3,0
00000273--d384c0a41a--37,E1,600,3,0
00000273--d384c0a41a--37,E2,600,3,0
00000273--d384c0a41a--37,E3,600,3,0
00000273--d384c0a41a--37,E4,600,0,0
00000273--d384c0a41a--37,E5,600,126,0
00000273--d384c0a41a--38,E,600,23,0
00000273--d384c0a41a--38,E1,600,15,0
00000273--d384c0a41a--38,E2,600,17,0
00000273--d384c0a41a--38,E3,600,17,0
00000273--d384c0a41a--38,E4,600,3,0
00000273--d384c0a41a--38,E5,600,48,0
00000273--d384c0a41a--39,E,600,0,0
00000273--d384c0a41a--39,E1,600,0,0
00000273--d384c0a41a--39,E2,600,0,0
00000273--d384c0a41a--39,E3,600,0,0
00000273--d384c0a41a--39,E4,600,0,0
00000273--d384c0a41a--39,E5,600,26,0
00000273--d384c0a41a--4,E,599,41,0
00000273--d384c0a41a--4,E1,599,0,0
00000273--d384c0a41a--4,E2,599,0,0
00000273--d384c0a41a--4,E3,599,0,0
00000273--d384c0a41a--4,E4,599,0,0
00000273--d384c0a41a--4,E5,599,86,0
00000273--d384c0a41a--40,E,600,2,0
00000273--d384c0a41a--40,E1,600,0,0
00000273--d384c0a41a--40,E2,600,2,0
00000273--d384c0a41a--40,E3,600,2,0
00000273--d384c0a41a--40,E4,600,0,0
00000273--d384c0a41a--40,E5,600,66,0
00000273--d384c0a41a--41,E,600,45,0
00000273--d384c0a41a--41,E1,600,37,0
00000273--d384c0a41a--41,E2,600,37,0
00000273--d384c0a41a--41,E3,600,37,0
00000273--d384c0a41a--41,E4,600,0,0
00000273--d384c0a41a--41,E5,600,81,0
00000273--d384c0a41a--42,E,561,14,0
00000273--d384c0a41a--42,E1,561,0,0
00000273--d384c0a41a--42,E2,561,4,0
00000273--d384c0a41a--42,E3,561,4,0
00000273--d384c0a41a--42,E4,561,0,0
00000273--d384c0a41a--42,E5,561,443,265
00000273--d384c0a41a--5,E,600,42,0
00000273--d384c0a41a--5,E1,600,15,0
00000273--d384c0a41a--5,E2,600,42,0
00000273--d384c0a41a--5,E3,600,42,0
00000273--d384c0a41a--5,E4,600,2,0
00000273--d384c0a41a--5,E5,600,103,0
00000273--d384c0a41a--6,E,600,25,0
00000273--d384c0a41a--6,E1,600,0,0
00000273--d384c0a41a--6,E2,600,25,0
00000273--d384c0a41a--6,E3,600,25,0
00000273--d384c0a41a--6,E4,600,25,0
00000273--d384c0a41a--6,E5,600,40,0
00000273--d384c0a41a--7,E,599,0,0
00000273--d384c0a41a--7,E1,599,0,0
00000273--d384c0a41a--7,E2,599,0,0
00000273--d384c0a41a--7,E3,599,0,0
00000273--d384c0a41a--7,E4,599,0,0
00000273--d384c0a41a--7,E5,599,41,0
00000273--d384c0a41a--8,E,599,40,0
00000273--d384c0a41a--8,E1,599,27,0
00000273--d384c0a41a--8,E2,599,40,0
00000273--d384c0a41a--8,E3,599,40,0
00000273--d384c0a41a--8,E4,599,0,0
00000273--d384c0a41a--8,E5,599,135,0
00000273--d384c0a41a--9,E,600,16,0
00000273--d384c0a41a--9,E1,600,0,0
00000273--d384c0a41a--9,E2,600,9,0
00000273--d384c0a41a--9,E3,600,9,0
00000273--d384c0a41a--9,E4,600,0,0
00000273--d384c0a41a--9,E5,600,51,0
00000274--d3bbe6ddcd--19,E,599,7,0
00000274--d3bbe6ddcd--19,E1,599,1,0
00000274--d3bbe6ddcd--19,E2,599,7,0
00000274--d3bbe6ddcd--19,E3,599,7,0
00000274--d3bbe6ddcd--19,E4,599,6,0
00000274--d3bbe6ddcd--19,E5,599,183,0
00000274--d3bbe6ddcd--33,E,600,16,0
00000274--d3bbe6ddcd--33,E1,600,8,0
00000274--d3bbe6ddcd--33,E2,600,16,0
00000274--d3bbe6ddcd--33,E3,600,16,0
00000274--d3bbe6ddcd--33,E4,600,8,0
00000274--d3bbe6ddcd--33,E5,600,28,0
00000274--d3bbe6ddcd--34,E,600,0,0
00000274--d3bbe6ddcd--34,E1,600,0,0
00000274--d3bbe6ddcd--34,E2,600,0,0
00000274--d3bbe6ddcd--34,E3,600,0,0
00000274--d3bbe6ddcd--34,E4,600,0,0
00000274--d3bbe6ddcd--34,E5,600,410,0
0000027f--cb2a133365--10,E,600,0,0
0000027f--cb2a133365--10,E1,600,0,0
0000027f--cb2a133365--10,E2,600,0,0
0000027f--cb2a133365--10,E3,600,0,0
0000027f--cb2a133365--10,E4,600,0,0
0000027f--cb2a133365--10,E5,600,298,0
0000027f--cb2a133365--11,E,600,212,0
0000027f--cb2a133365--11,E1,600,7,0
0000027f--cb2a133365--11,E2,600,172,0
0000027f--cb2a133365--11,E3,600,172,0
0000027f--cb2a133365--11,E4,600,95,0
0000027f--cb2a133365--11,E5,600,397,0
0000027f--cb2a133365--12,E,600,147,0
0000027f--cb2a133365--12,E1,600,0,0
0000027f--cb2a133365--12,E2,600,125,0
0000027f--cb2a133365--12,E3,600,125,0
0000027f--cb2a133365--12,E4,600,4,0
0000027f--cb2a133365--12,E5,600,570,0
0000027f--cb2a133365--13,E,600,0,0
0000027f--cb2a133365--13,E1,600,0,0
0000027f--cb2a133365--13,E2,600,0,0
0000027f--cb2a133365--13,E3,600,0,0
0000027f--cb2a133365--13,E4,600,0,0
0000027f--cb2a133365--13,E5,600,0,0
0000027f--cb2a133365--14,E,600,47,0
0000027f--cb2a133365--14,E1,600,0,0
0000027f--cb2a133365--14,E2,600,15,0
0000027f--cb2a133365--14,E3,600,15,0
0000027f--cb2a133365--14,E4,600,15,0
0000027f--cb2a133365--14,E5,600,185,0
0000027f--cb2a133365--15,E,600,57,0
0000027f--cb2a133365--15,E1,600,30,0
0000027f--cb2a133365--15,E2,600,57,0
0000027f--cb2a133365--15,E3,600,57,0
0000027f--cb2a133365--15,E4,600,0,0
0000027f--cb2a133365--15,E5,600,58,0
0000027f--cb2a133365--16,E,600,60,0
0000027f--cb2a133365--16,E1,600,5,0
0000027f--cb2a133365--16,E2,600,50,0
0000027f--cb2a133365--16,E3,600,50,0
0000027f--cb2a133365--16,E4,600,0,0
0000027f--cb2a133365--16,E5,600,247,0
0000027f--cb2a133365--17,E,600,7,0
0000027f--cb2a133365--17,E1,600,0,0
0000027f--cb2a133365--17,E2,600,7,0
0000027f--cb2a133365--17,E3,600,7,0
0000027f--cb2a133365--17,E4,600,0,0
0000027f--cb2a133365--17,E5,600,7,0
0000027f--cb2a133365--18,E,600,98,6
0000027f--cb2a133365--18,E1,600,85,0
0000027f--cb2a133365--18,E2,600,245,0
0000027f--cb2a133365--18,E3,600,245,0
0000027f--cb2a133365--18,E4,600,17,0
0000027f--cb2a133365--18,E5,600,218,6
0000027f--cb2a133365--19,E,600,0,0
0000027f--cb2a133365--19,E1,600,0,0
0000027f--cb2a133365--19,E2,600,0,0
0000027f--cb2a133365--19,E3,600,0,0
0000027f--cb2a133365--19,E4,600,0,0
0000027f--cb2a133365--19,E5,600,480,0
0000027f--cb2a133365--2,E,599,41,0
0000027f--cb2a133365--2,E1,599,17,0
0000027f--cb2a133365--2,E2,599,41,0
0000027f--cb2a133365--2,E3,599,41,0
0000027f--cb2a133365--2,E4,599,5,0
0000027f--cb2a133365--2,E5,599,149,0
0000027f--cb2a133365--20,E,600,127,0
0000027f--cb2a133365--20,E1,600,0,0
0000027f--cb2a133365--20,E2,600,60,0
0000027f--cb2a133365--20,E3,600,60,0
0000027f--cb2a133365--20,E4,600,60,0
0000027f--cb2a133365--20,E5,600,344,0
0000027f--cb2a133365--21,E,600,295,0
0000027f--cb2a133365--21,E1,600,49,0
0000027f--cb2a133365--21,E2,600,234,0
0000027f--cb2a133365--21,E3,600,234,0
0000027f--cb2a133365--21,E4,600,66,0
0000027f--cb2a133365--21,E5,600,473,0
0000027f--cb2a133365--22,E,599,117,0
0000027f--cb2a133365--22,E1,599,56,0
0000027f--cb2a133365--22,E2,599,112,0
0000027f--cb2a133365--22,E3,599,112,0
0000027f--cb2a133365--22,E4,599,0,0
0000027f--cb2a133365--22,E5,599,476,0
0000027f--cb2a133365--23,E,600,0,0
0000027f--cb2a133365--23,E1,600,0,0
0000027f--cb2a133365--23,E2,600,0,0
0000027f--cb2a133365--23,E3,600,0,0
0000027f--cb2a133365--23,E4,600,0,0
0000027f--cb2a133365--23,E5,600,0,0
0000027f--cb2a133365--24,E,599,0,0
0000027f--cb2a133365--24,E1,599,0,0
0000027f--cb2a133365--24,E2,599,0,0
0000027f--cb2a133365--24,E3,599,0,0
0000027f--cb2a133365--24,E4,599,0,0
0000027f--cb2a133365--24,E5,599,430,0
0000027f--cb2a133365--25,E,599,89,0
0000027f--cb2a133365--25,E1,599,0,0
0000027f--cb2a133365--25,E2,599,89,0
0000027f--cb2a133365--25,E3,599,89,0
0000027f--cb2a133365--25,E4,599,10,0
0000027f--cb2a133365--25,E5,599,345,0
0000027f--cb2a133365--26,E,600,64,0
0000027f--cb2a133365--26,E1,600,0,0
0000027f--cb2a133365--26,E2,600,64,0
0000027f--cb2a133365--26,E3,600,64,0
0000027f--cb2a133365--26,E4,600,0,0
0000027f--cb2a133365--26,E5,600,512,0
0000027f--cb2a133365--27,E,599,35,0
0000027f--cb2a133365--27,E1,599,8,0
0000027f--cb2a133365--27,E2,599,35,0
0000027f--cb2a133365--27,E3,599,35,0
0000027f--cb2a133365--27,E4,599,11,0
0000027f--cb2a133365--27,E5,599,207,177
0000027f--cb2a133365--3,E,600,3,0
0000027f--cb2a133365--3,E1,600,0,0
0000027f--cb2a133365--3,E2,600,0,0
0000027f--cb2a133365--3,E3,600,0,0
0000027f--cb2a133365--3,E4,600,0,0
0000027f--cb2a133365--3,E5,600,55,0
0000027f--cb2a133365--4,E,600,47,0
0000027f--cb2a133365--4,E1,600,0,0
0000027f--cb2a133365--4,E2,600,7,0
0000027f--cb2a133365--4,E3,600,7,0
0000027f--cb2a133365--4,E4,600,7,0
0000027f--cb2a133365--4,E5,600,139,18
0000027f--cb2a133365--5,E,600,0,0
0000027f--cb2a133365--5,E1,600,0,0
0000027f--cb2a133365--5,E2,600,0,0
0000027f--cb2a133365--5,E3,600,0,0
0000027f--cb2a133365--5,E4,600,0,0
0000027f--cb2a133365--5,E5,600,595,585
0000027f--cb2a133365--6,E,600,146,0
0000027f--cb2a133365--6,E1,600,12,0
0000027f--cb2a133365--6,E2,600,118,0
0000027f--cb2a133365--6,E3,600,118,0
0000027f--cb2a133365--6,E4,600,0,0
0000027f--cb2a133365--6,E5,600,305,0
0000027f--cb2a133365--7,E,600,0,0
0000027f--cb2a133365--7,E1,600,0,0
0000027f--cb2a133365--7,E2,600,0,0
0000027f--cb2a133365--7,E3,600,0,0
0000027f--cb2a133365--7,E4,600,0,0
0000027f--cb2a133365--7,E5,600,194,0
0000027f--cb2a133365--8,E,600,111,0
0000027f--cb2a133365--8,E1,600,55,0
0000027f--cb2a133365--8,E2,600,89,0
0000027f--cb2a133365--8,E3,600,89,0
0000027f--cb2a133365--8,E4,600,31,0
0000027f--cb2a133365--8,E5,600,433,0
0000027f--cb2a133365--9,E,600,0,0
0000027f--cb2a133365--9,E1,600,0,0
0000027f--cb2a133365--9,E2,600,0,0
0000027f--cb2a133365--9,E3,600,0,0
0000027f--cb2a133365--9,E4,600,0,0
0000027f--cb2a133365--9,E5,600,214,0
00000280--91181081d4--10,E,600,22,0
00000280--91181081d4--10,E1,600,7,0
00000280--91181081d4--10,E2,600,22,0
00000280--91181081d4--10,E3,600,22,0
00000280--91181081d4--10,E4,600,0,0
00000280--91181081d4--10,E5,600,94,0
00000280--91181081d4--11,E,600,105,0
00000280--91181081d4--11,E1,600,26,0
00000280--91181081d4--11,E2,600,54,0
00000280--91181081d4--11,E3,600,54,0
00000280--91181081d4--11,E4,600,0,0
00000280--91181081d4--11,E5,600,219,0
00000280--91181081d4--12,E,600,0,0
00000280--91181081d4--12,E1,600,12,0
00000280--91181081d4--12,E2,600,0,0
00000280--91181081d4--12,E3,600,0,0
00000280--91181081d4--12,E4,600,0,0
00000280--91181081d4--12,E5,600,338,0
00000280--91181081d4--13,E,600,13,0
00000280--91181081d4--13,E1,600,11,0
00000280--91181081d4--13,E2,600,13,0
00000280--91181081d4--13,E3,600,13,0
00000280--91181081d4--13,E4,600,13,0
00000280--91181081d4--13,E5,600,63,0
00000280--91181081d4--14,E,600,24,0
00000280--91181081d4--14,E1,600,0,0
00000280--91181081d4--14,E2,600,34,0
00000280--91181081d4--14,E3,600,34,0
00000280--91181081d4--14,E4,600,11,0
00000280--91181081d4--14,E5,600,346,0
00000280--91181081d4--15,E,599,52,0
00000280--91181081d4--15,E1,599,46,0
00000280--91181081d4--15,E2,599,51,0
00000280--91181081d4--15,E3,599,51,0
00000280--91181081d4--15,E4,599,0,0
00000280--91181081d4--15,E5,599,107,0
00000280--91181081d4--16,E,600,0,0
00000280--91181081d4--16,E1,600,0,0
00000280--91181081d4--16,E2,600,0,0
00000280--91181081d4--16,E3,600,0,0
00000280--91181081d4--16,E4,600,0,0
00000280--91181081d4--16,E5,600,50,0
00000280--91181081d4--17,E,600,55,0
00000280--91181081d4--17,E1,600,7,0
00000280--91181081d4--17,E2,600,55,0
00000280--91181081d4--17,E3,600,55,0
00000280--91181081d4--17,E4,600,0,0
00000280--91181081d4--17,E5,600,279,0
00000280--91181081d4--18,E,600,0,0
00000280--91181081d4--18,E1,600,0,0
00000280--91181081d4--18,E2,600,0,0
00000280--91181081d4--18,E3,600,0,0
00000280--91181081d4--18,E4,600,0,0
00000280--91181081d4--18,E5,600,50,0
00000280--91181081d4--19,E,600,14,0
00000280--91181081d4--19,E1,600,0,0
00000280--91181081d4--19,E2,600,30,0
00000280--91181081d4--19,E3,600,30,0
00000280--91181081d4--19,E4,600,5,0
00000280--91181081d4--19,E5,600,129,0
00000280--91181081d4--20,E,600,40,0
00000280--91181081d4--20,E1,600,0,0
00000280--91181081d4--20,E2,600,19,0
00000280--91181081d4--20,E3,600,19,0
00000280--91181081d4--20,E4,600,19,0
00000280--91181081d4--20,E5,600,91,0
00000280--91181081d4--21,E,600,476,469
00000280--91181081d4--21,E1,600,18,0
00000280--91181081d4--21,E2,600,44,0
00000280--91181081d4--21,E3,600,44,0
00000280--91181081d4--21,E4,600,0,0
00000280--91181081d4--21,E5,600,478,478
00000280--91181081d4--22,E,600,0,0
00000280--91181081d4--22,E1,600,0,0
00000280--91181081d4--22,E2,600,0,0
00000280--91181081d4--22,E3,600,0,0
00000280--91181081d4--22,E4,600,0,0
00000280--91181081d4--22,E5,600,38,0
00000280--91181081d4--23,E,600,56,0
00000280--91181081d4--23,E1,600,15,0
00000280--91181081d4--23,E2,600,56,0
00000280--91181081d4--23,E3,600,56,0
00000280--91181081d4--23,E4,600,56,0
00000280--91181081d4--23,E5,600,156,0
00000280--91181081d4--24,E,600,57,0
00000280--91181081d4--24,E1,600,7,0
00000280--91181081d4--24,E2,600,37,0
00000280--91181081d4--24,E3,600,37,0
00000280--91181081d4--24,E4,600,32,0
00000280--91181081d4--24,E5,600,446,0
00000280--91181081d4--25,E,600,125,0
00000280--91181081d4--25,E1,600,5,0
00000280--91181081d4--25,E2,600,76,0
00000280--91181081d4--25,E3,600,76,0
00000280--91181081d4--25,E4,600,40,0
00000280--91181081d4--25,E5,600,441,0
00000280--91181081d4--29,E,599,26,0
00000280--91181081d4--29,E1,599,0,0
00000280--91181081d4--29,E2,599,0,0
00000280--91181081d4--29,E3,599,0,0
00000280--91181081d4--29,E4,599,0,0
00000280--91181081d4--29,E5,599,543,0
00000280--91181081d4--30,E,599,178,0
00000280--91181081d4--30,E1,599,67,0
00000280--91181081d4--30,E2,599,140,0
00000280--91181081d4--30,E3,599,140,0
00000280--91181081d4--30,E4,599,43,0
00000280--91181081d4--30,E5,599,538,0
00000280--91181081d4--31,E,600,97,0
00000280--91181081d4--31,E1,600,27,0
00000280--91181081d4--31,E2,600,86,0
00000280--91181081d4--31,E3,600,86,0
00000280--91181081d4--31,E4,600,35,0
00000280--91181081d4--31,E5,600,411,0
00000280--91181081d4--32,E,599,21,0
00000280--91181081d4--32,E1,599,0,0
00000280--91181081d4--32,E2,599,21,0
00000280--91181081d4--32,E3,599,21,0
00000280--91181081d4--32,E4,599,0,0
00000280--91181081d4--32,E5,599,71,0
00000280--91181081d4--33,E,600,541,0
00000280--91181081d4--33,E1,600,62,0
00000280--91181081d4--33,E2,600,535,0
00000280--91181081d4--33,E3,600,535,0
00000280--91181081d4--33,E4,600,56,0
00000280--91181081d4--33,E5,600,572,0
00000280--91181081d4--34,E,600,8,0
00000280--91181081d4--34,E1,600,0,0
00000280--91181081d4--34,E2,600,8,0
00000280--91181081d4--34,E3,600,8,0
00000280--91181081d4--34,E4,600,0,0
00000280--91181081d4--34,E5,600,451,179
00000280--91181081d4--35,E,600,180,0
00000280--91181081d4--35,E1,600,35,0
00000280--91181081d4--35,E2,600,157,0
00000280--91181081d4--35,E3,600,157,0
00000280--91181081d4--35,E4,600,25,0
00000280--91181081d4--35,E5,600,413,0
00000280--91181081d4--36,E,600,113,0
00000280--91181081d4--36,E1,600,37,0
00000280--91181081d4--36,E2,600,113,0
00000280--91181081d4--36,E3,600,113,0
00000280--91181081d4--36,E4,600,0,0
00000280--91181081d4--36,E5,600,412,0
00000280--91181081d4--37,E,600,90,0
00000280--91181081d4--37,E1,600,0,0
00000280--91181081d4--37,E2,600,90,0
00000280--91181081d4--37,E3,600,90,0
00000280--91181081d4--37,E4,600,0,0
00000280--91181081d4--37,E5,600,342,182
00000280--91181081d4--38,E,600,91,0
00000280--91181081d4--38,E1,600,0,0
00000280--91181081d4--38,E2,600,83,0
00000280--91181081d4--38,E3,600,83,0
00000280--91181081d4--38,E4,600,59,0
00000280--91181081d4--38,E5,600,140,0
00000280--91181081d4--39,E,600,122,0
00000280--91181081d4--39,E1,600,113,0
00000280--91181081d4--39,E2,600,11,0
00000280--91181081d4--39,E3,600,124,0
00000280--91181081d4--39,E4,600,9,0
00000280--91181081d4--39,E5,600,340,0
00000280--91181081d4--4,E,600,144,0
00000280--91181081d4--4,E1,600,49,0
00000280--91181081d4--4,E2,600,144,0
00000280--91181081d4--4,E3,600,144,0
00000280--91181081d4--4,E4,600,63,0
00000280--91181081d4--4,E5,600,421,0
00000280--91181081d4--40,E,600,82,0
00000280--91181081d4--40,E1,600,26,0
00000280--91181081d4--40,E2,600,47,0
00000280--91181081d4--40,E3,600,47,0
00000280--91181081d4--40,E4,600,0,0
00000280--91181081d4--40,E5,600,231,0
00000280--91181081d4--41,E,600,76,0
00000280--91181081d4--41,E1,600,10,0
00000280--91181081d4--41,E2,600,74,0
00000280--91181081d4--41,E3,600,74,0
00000280--91181081d4--41,E4,600,19,0
00000280--91181081d4--41,E5,600,464,0
00000280--91181081d4--42,E,600,105,0
00000280--91181081d4--42,E1,600,2,0
00000280--91181081d4--42,E2,600,74,0
00000280--91181081d4--42,E3,600,74,0
00000280--91181081d4--42,E4,600,24,0
00000280--91181081d4--42,E5,600,478,0
00000280--91181081d4--43,E,600,106,0
00000280--91181081d4--43,E1,600,0,0
00000280--91181081d4--43,E2,600,89,0
00000280--91181081d4--43,E3,600,89,0
00000280--91181081d4--43,E4,600,31,0
00000280--91181081d4--43,E5,600,254,0
00000280--91181081d4--44,E,600,113,0
00000280--91181081d4--44,E1,600,0,0
00000280--91181081d4--44,E2,600,87,0
00000280--91181081d4--44,E3,600,87,0
00000280--91181081d4--44,E4,600,13,0
00000280--91181081d4--44,E5,600,261,25
00000280--91181081d4--5,E,599,129,0
00000280--91181081d4--5,E1,599,0,0
00000280--91181081d4--5,E2,599,105,0
00000280--91181081d4--5,E3,599,105,0
00000280--91181081d4--5,E4,599,0,0
00000280--91181081d4--5,E5,599,426,0
00000280--91181081d4--6,E,600,156,0
00000280--91181081d4--6,E1,600,2,0
00000280--91181081d4--6,E2,600,77,0
00000280--91181081d4--6,E3,600,77,0
00000280--91181081d4--6,E4,600,0,0
00000280--91181081d4--6,E5,600,259,0
00000280--91181081d4--7,E,600,38,0
00000280--91181081d4--7,E1,600,38,0
00000280--91181081d4--7,E2,600,38,0
00000280--91181081d4--7,E3,600,38,0
00000280--91181081d4--7,E4,600,0,0
00000280--91181081d4--7,E5,600,264,0
00000280--91181081d4--8,E,600,0,0
00000280--91181081d4--8,E1,600,3,0
00000280--91181081d4--8,E2,600,0,0
00000280--91181081d4--8,E3,600,0,0
00000280--91181081d4--8,E4,600,0,0
00000280--91181081d4--8,E5,600,164,0
00000280--91181081d4--9,E,600,0,0
00000280--91181081d4--9,E1,600,0,0
00000280--91181081d4--9,E2,600,0,0
00000280--91181081d4--9,E3,600,0,0
00000280--91181081d4--9,E4,600,0,0
00000280--91181081d4--9,E5,600,33,0
00000283--b395338ef9--0,E,620,165,0
00000283--b395338ef9--0,E1,620,6,0
00000283--b395338ef9--0,E2,620,157,0
00000283--b395338ef9--0,E3,620,157,0
00000283--b395338ef9--0,E4,620,14,0
00000283--b395338ef9--0,E5,620,471,157
00000283--b395338ef9--1,E,600,0,0
00000283--b395338ef9--1,E1,600,0,0
00000283--b395338ef9--1,E2,600,0,0
00000283--b395338ef9--1,E3,600,0,0
00000283--b395338ef9--1,E4,600,0,0
00000283--b395338ef9--1,E5,600,92,0
00000283--b395338ef9--10,E,600,36,0
00000283--b395338ef9--10,E1,600,36,0
00000283--b395338ef9--10,E2,600,36,0
00000283--b395338ef9--10,E3,600,36,0
00000283--b395338ef9--10,E4,600,0,0
00000283--b395338ef9--10,E5,600,238,0
00000283--b395338ef9--11,E,600,18,0
00000283--b395338ef9--11,E1,600,11,0
00000283--b395338ef9--11,E2,600,18,0
00000283--b395338ef9--11,E3,600,18,0
00000283--b395338ef9--11,E4,600,7,0
00000283--b395338ef9--11,E5,600,55,0
00000283--b395338ef9--12,E,600,103,0
00000283--b395338ef9--12,E1,600,11,0
00000283--b395338ef9--12,E2,600,78,0
00000283--b395338ef9--12,E3,600,78,0
00000283--b395338ef9--12,E4,600,31,0
00000283--b395338ef9--12,E5,600,260,0
00000283--b395338ef9--13,E,600,44,0
00000283--b395338ef9--13,E1,600,0,0
00000283--b395338ef9--13,E2,600,30,0
00000283--b395338ef9--13,E3,600,30,0
