event_id,scan,pid,category,abs_delta_d,abs_delta_y,abs_delta_v,publication_divergence_scans,publication_divergence_duration_s,key,policy
00000286--de6bd2c087--14:517:1000373,517,1000373,R1_STABLE_GROUP_REP_CHANGE,3.5,0.125,0.0,2,0.10031124200000001,00000286--de6bd2c087--14,E
00000286--de6bd2c087--14:547:1000407,547,1000407,R1_STABLE_GROUP_REP_CHANGE,3.75,0.03125,0.0,2,0.100496993,00000286--de6bd2c087--14,E
00000286--de6bd2c087--14:549:1000407,549,1000407,R1_STABLE_GROUP_REP_CHANGE,2.75,0.125,0.0,0,0.0,00000286--de6bd2c087--14,E
00000286--de6bd2c087--15:11:1000000,11,1000000,R1_STABLE_GROUP_REP_CHANGE,1.5,0.09375,0.25,3,0.199764829,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:375:1000181,375,1000181,R1_STABLE_GROUP_REP_CHANGE,3.5,0.25,0.0,12,1.1076956070000001,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:388:1000190,388,1000190,R5_GROUP_MERGE_REP_CHANGE,0.75,0.59375,0.0,1,0.0,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:473:1000230,473,1000230,R1_STABLE_GROUP_REP_CHANGE,3.5,0.21875,0.0,2,0.10049039300000001,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:475:1000230,475,1000230,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.25,0.21875,0.0,0,0.0,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:527:1000289,527,1000289,R1_STABLE_GROUP_REP_CHANGE,3.5,0.03125,0.0,6,0.5088782900000001,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:530:1000278,530,1000278,R1_STABLE_GROUP_REP_CHANGE,4.75,0.03125,0.5,6,0.5088782900000001,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:531:1000278,531,1000278,R1_STABLE_GROUP_REP_CHANGE,3.0,0.03125,0.5,6,0.5088782900000001,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:533:1000289,533,1000289,R5_GROUP_MERGE_REP_CHANGE,2.0,0.09375,0.25,0,0.0,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:542:1000301,542,1000301,R1_STABLE_GROUP_REP_CHANGE,4.0,0.0,0.25,23,2.200144444,00000286--de6bd2c087--15,E
00000286--de6bd2c087--15:544:1000301,544,1000301,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.5,0.125,0.5,23,2.200144444,00000286--de6bd2c087--15,E
00000286--de6bd2c087--16:68:1000107,68,1000107,R1_STABLE_GROUP_REP_CHANGE,1.75,0.0625,0.0,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:82:1000157,82,1000157,R5_GROUP_MERGE_REP_CHANGE,2.0,0.03125,0.25,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:83:1000157,83,1000157,R4_GROUP_SPLIT_REP_CHANGE,7.0,0.15625,0.25,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:101:1000124,101,1000124,R1_STABLE_GROUP_REP_CHANGE,1.5,0.125,0.0,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:101:1000173,101,1000173,R1_STABLE_GROUP_REP_CHANGE,1.5,0.03125,0.0,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:101:1000180,101,1000180,R1_STABLE_GROUP_REP_CHANGE,1.5,0.21875,0.0,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:125:1000202,125,1000202,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.25,0.03125,0.25,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:141:1000244,141,1000244,R1_STABLE_GROUP_REP_CHANGE,1.5,0.0625,0.25,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--16:320:1000399,320,1000399,R1_STABLE_GROUP_REP_CHANGE,3.5,0.5625,0.0,304,30.28788107,00000286--de6bd2c087--16,E
00000286--de6bd2c087--17:20:1000002,20,1000002,R1_STABLE_GROUP_REP_CHANGE,3.5,0.5625,0.0,1,0.0,00000286--de6bd2c087--17,E
00000286--de6bd2c087--17:21:1000002,21,1000002,R1_STABLE_GROUP_REP_CHANGE,3.25,0.78125,0.25,0,0.0,00000286--de6bd2c087--17,E
00000286--de6bd2c087--18:122:1000095,122,1000095,R1_STABLE_GROUP_REP_CHANGE,1.75,0.09375,0.0,6,0.5003909510000001,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:349:1000309,349,1000309,R1_STABLE_GROUP_REP_CHANGE,3.75,0.1875,0.0,2,0.10003735400000001,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:351:1000309,351,1000309,R1_STABLE_GROUP_REP_CHANGE,4.5,0.09375,0.25,0,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:380:1000353,380,1000353,R1_STABLE_GROUP_REP_CHANGE,3.5,0.21875,0.25,2,0.10051810900000001,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:384:1000351,384,1000351,R1_STABLE_GROUP_REP_CHANGE,2.5,0.84375,0.25,5,0.398588459,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:389:1000351,389,1000351,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.5,0.5,0.0,0,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:419:1000401,419,1000401,R1_STABLE_GROUP_REP_CHANGE,3.75,0.15625,0.25,1,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:420:1000401,420,1000401,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.0,0.15625,0.25,0,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:426:1000418,426,1000418,R5_GROUP_MERGE_REP_CHANGE,3.75,0.03125,0.5,2,0.100625139,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:428:1000418,428,1000418,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.25,0.03125,0.25,0,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:477:1000484,477,1000484,R1_STABLE_GROUP_REP_CHANGE,2.75,0.5,0.0,2,0.09994623000000001,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:488:1000494,488,1000494,R1_STABLE_GROUP_REP_CHANGE,2.5,1.03125,0.0,1,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:489:1000494,489,1000494,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.75,1.28125,0.0,0,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:549:1000562,549,1000562,R1_STABLE_GROUP_REP_CHANGE,5.25,0.96875,0.25,2,0.100037333,00000286--de6bd2c087--18,E
00000286--de6bd2c087--18:551:1000562,551,1000562,R2_MEMBER_DISAPPEAR_REP_CHANGE,4.0,1.0,0.0,0,0.0,00000286--de6bd2c087--18,E
00000286--de6bd2c087--19:232:1000231,232,1000231,R1_STABLE_GROUP_REP_CHANGE,3.0,0.03125,0.0,1,0.0,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:233:1000231,233,1000231,R1_STABLE_GROUP_REP_CHANGE,3.25,0.03125,0.0,0,0.0,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:260:1000282,260,1000282,R1_STABLE_GROUP_REP_CHANGE,1.75,0.1875,0.25,61,5.998586457,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:274:1000269,274,1000269,R1_STABLE_GROUP_REP_CHANGE,1.75,0.09375,0.25,61,5.998586457,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:274:1000293,274,1000293,R1_STABLE_GROUP_REP_CHANGE,1.75,0.0,0.0,61,5.998586457,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:274:1000324,274,1000324,R5_GROUP_MERGE_REP_CHANGE,1.75,0.0,0.25,61,5.998586457,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:337:1000393,337,1000393,R5_GROUP_MERGE_REP_CHANGE,3.5,0.1875,0.25,36,3.500364122,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:339:1000393,339,1000393,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.25,0.21875,0.0,36,3.500364122,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:361:1000409,361,1000409,R1_STABLE_GROUP_REP_CHANGE,3.5,0.15625,0.0,36,3.500364122,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:545:1000558,545,1000558,R1_STABLE_GROUP_REP_CHANGE,2.75,0.03125,0.25,217,21.600724547000002,00000286--de6bd2c087--19,E
00000286--de6bd2c087--19:547:1000558,547,1000558,R2_MEMBER_DISAPPEAR_REP_CHANGE,3.25,0.0625,0.25,217,21.600724547000002,00000286--de6bd2c087--19,E
00000286--de6bd2c087--20:423:1000300,423,1000300,R1_STABLE_GROUP_REP_CHANGE,4.0,0.0625,0.5,1,0.0,00000286--de6bd2c087--20,E
00000286--de6bd2c087--20:424:1000300,424,1000300,R1_STABLE_GROUP_REP_CHANGE,3.0,0.03125,0.5,0,0.0,00000286--de6bd2c087--20,E
00000286--de6bd2c087--21:133:1000064,133,1000064,R5_GROUP_MERGE_REP_CHANGE,3.75,0.09375,0.0,1,0.0,00000286--de6bd2c087--21,E
00000286--de6bd2c087--21:238:1000112,238,1000112,R1_STABLE_GROUP_REP_CHANGE,4.0,0.15625,0.25,2,0.100203446,00000286--de6bd2c087--21,E
00000286--de6bd2c087--21:240:1000112,240,1000112,R1_STABLE_GROUP_REP_CHANGE,3.25,0.03125,0.25,0,0.0,00000286--de6bd2c087--21,E
00000286--de6bd2c087--21:241:1000112,241,1000112,R1_STABLE_GROUP_REP_CHANGE,4.0,0.15625,0.25,2,0.09105887700000001,00000286--de6bd2c087--21,E
00000286--de6bd2c087--21:243:1000112,243,1000112,R1_STABLE_GROUP_REP_CHANGE,2.75,0.0625,0.25,0,0.0,00000286--de6bd2c087--21,E
00000286--de6bd2c087--21:470:1000236,470,1000236,R1_STABLE_GROUP_REP_CHANGE,4.0,0.03125,0.25,1,0.0,00000286--de6bd2c087--21,E
00000286--de6bd2c087--22:39:1000020,39,1000020,R1_STABLE_GROUP_REP_CHANGE,2.75,0.5,0.0,1,0.0,00000286--de6bd2c087--22,E
00000286--de6bd2c087--22:40:1000020,40,1000020,R2_MEMBER_DISAPPEAR_REP_CHANGE,4.0,0.5,0.0,0,0.0,00000286--de6bd2c087--22,E
00000286--de6bd2c087--23:198:1000116,198,1000116,R1_STABLE_GROUP_REP_CHANGE,1.0,0.4375,0.0,1,0.0,00000286--de6bd2c087--23,E
00000286--de6bd2c087--24:297:1000232,297,1000232,R1_STABLE_GROUP_REP_CHANGE,3.25,0.46875,0.25,2,0.090216472,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:423:1000326,423,1000326,R1_STABLE_GROUP_REP_CHANGE,0.75,0.1875,0.25,5,0.39980733100000004,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:447:1000354,447,1000354,R1_STABLE_GROUP_REP_CHANGE,2.0,0.3125,0.0,4,0.30021612200000003,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:490:1000417,490,1000417,R5_GROUP_MERGE_REP_CHANGE,2.25,0.4375,0.0,3,0.200470068,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:518:1000433,518,1000433,R1_STABLE_GROUP_REP_CHANGE,1.0,0.125,0.0,5,0.39754362800000004,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:518:1000447,518,1000447,R1_STABLE_GROUP_REP_CHANGE,1.0,0.28125,0.25,5,0.39754362800000004,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:523:1000447,523,1000447,R1_STABLE_GROUP_REP_CHANGE,2.0,0.25,0.0,0,0.0,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:564:1000496,564,1000496,R1_STABLE_GROUP_REP_CHANGE,2.75,0.5625,0.25,1,0.0,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:565:1000496,565,1000496,R1_STABLE_GROUP_REP_CHANGE,2.0,1.5,0.25,0,0.0,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:567:1000496,567,1000496,R1_STABLE_GROUP_REP_CHANGE,3.0,0.15625,0.25,2,0.08979248000000001,00000286--de6bd2c087--24,E
00000286--de6bd2c087--24:569:1000496,569,1000496,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.25,1.34375,0.25,0,0.0,00000286--de6bd2c087--24,E
00000286--de6bd2c087--25:95:1000081,95,1000081,R1_STABLE_GROUP_REP_CHANGE,5.25,0.15625,0.0,1,0.0,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:96:1000081,96,1000081,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.25,0.875,0.25,0,0.0,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:107:1000101,107,1000101,R1_STABLE_GROUP_REP_CHANGE,3.0,0.0,0.25,1,0.0,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:192:1000166,192,1000166,R1_STABLE_GROUP_REP_CHANGE,3.75,0.15625,0.0,2,0.09999857100000001,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:515:1000360,515,1000360,R1_STABLE_GROUP_REP_CHANGE,2.75,0.65625,0.25,33,3.1905206350000004,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:516:1000364,516,1000364,R5_GROUP_MERGE_REP_CHANGE,3.5,0.09375,0.0,33,3.1905206350000004,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:520:1000364,520,1000364,R1_STABLE_GROUP_REP_CHANGE,3.75,0.0625,0.0,33,3.1905206350000004,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:530:1000386,530,1000386,R1_STABLE_GROUP_REP_CHANGE,3.25,0.03125,0.0,33,3.1905206350000004,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:553:1000404,553,1000404,R1_STABLE_GROUP_REP_CHANGE,3.25,0.125,0.0,3,0.190592272,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:556:1000404,556,1000404,R1_STABLE_GROUP_REP_CHANGE,4.0,0.0625,0.0,0,0.0,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:564:1000404,564,1000404,R1_STABLE_GROUP_REP_CHANGE,3.25,0.1875,0.0,4,0.29931621,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:570:1000404,570,1000404,R1_STABLE_GROUP_REP_CHANGE,3.25,0.15625,0.0,1,0.0,00000286--de6bd2c087--25,E
00000286--de6bd2c087--25:579:1000412,579,1000412,R1_STABLE_GROUP_REP_CHANGE,3.75,0.0625,0.25,3,0.20035571800000002,00000286--de6bd2c087--25,E
00000286--de6bd2c087--26:96:1000088,96,1000088,R1_STABLE_GROUP_REP_CHANGE,3.75,0.0,0.25,3,0.20042304200000002,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:99:1000088,99,1000088,R5_GROUP_MERGE_REP_CHANGE,2.25,0.0,0.0,0,0.0,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:189:1000173,189,1000173,R1_STABLE_GROUP_REP_CHANGE,2.5,0.1875,0.25,2,0.09904256,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:210:1000198,210,1000198,R1_STABLE_GROUP_REP_CHANGE,2.75,0.0625,0.25,2,0.10025460800000001,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:242:1000230,242,1000230,R1_STABLE_GROUP_REP_CHANGE,3.5,0.0,0.25,6,0.501068782,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:295:1000284,295,1000284,R1_STABLE_GROUP_REP_CHANGE,2.25,0.78125,0.0,6,0.5000431750000001,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:320:1000286,320,1000286,R1_STABLE_GROUP_REP_CHANGE,4.0,0.28125,0.25,5,0.399888283,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:325:1000286,325,1000286,R1_STABLE_GROUP_REP_CHANGE,2.0,0.125,0.25,0,0.0,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:482:1000412,482,1000412,R1_STABLE_GROUP_REP_CHANGE,5.0,0.09375,0.25,1,0.0,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:483:1000412,483,1000412,R1_STABLE_GROUP_REP_CHANGE,3.25,0.75,0.0,0,0.0,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:488:1000412,488,1000412,R1_STABLE_GROUP_REP_CHANGE,3.25,0.90625,0.0,2,0.100316765,00000286--de6bd2c087--26,E
00000286--de6bd2c087--26:498:1000412,498,1000412,R1_STABLE_GROUP_REP_CHANGE,3.25,0.75,0.0,2,0.100184882,00000286--de6bd2c087--26,E
00000286--de6bd2c087--27:252:1000220,252,1000220,R1_STABLE_GROUP_REP_CHANGE,1.25,0.09375,0.0,21,2.002264243,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:252:1000223,252,1000223,R5_GROUP_MERGE_REP_CHANGE,1.25,0.15625,0.0,21,2.002264243,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:266:1000220,266,1000220,R1_STABLE_GROUP_REP_CHANGE,3.0,0.03125,0.0,21,2.002264243,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:286:1000285,286,1000285,R1_STABLE_GROUP_REP_CHANGE,5.25,0.5625,0.0,19,1.800504781,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:289:1000285,289,1000285,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.5,0.6875,0.0,19,1.800504781,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:453:1000402,453,1000402,R1_STABLE_GROUP_REP_CHANGE,3.5,0.125,0.0,146,14.509976865,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:456:1000402,456,1000402,R1_STABLE_GROUP_REP_CHANGE,2.25,0.34375,0.0,146,14.509976865,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:466:1000402,466,1000402,R1_STABLE_GROUP_REP_CHANGE,3.5,0.09375,0.5,146,14.509976865,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:490:1000429,490,1000429,R1_STABLE_GROUP_REP_CHANGE,3.25,0.125,0.25,146,14.509976865,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:558:1000470,558,1000470,R1_STABLE_GROUP_REP_CHANGE,3.75,0.0625,0.0,146,14.509976865,00000286--de6bd2c087--27,E
00000286--de6bd2c087--27:566:1000470,566,1000470,R1_STABLE_GROUP_REP_CHANGE,2.5,0.125,0.25,146,14.509976865,00000286--de6bd2c087--27,E
00000286--de6bd2c087--28:2:1000001,2,1000001,R5_GROUP_MERGE_REP_CHANGE,1.5,0.0625,0.25,4,0.30075878300000003,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:6:1000001,6,1000001,R2_MEMBER_DISAPPEAR_REP_CHANGE,5.0,0.03125,0.25,0,0.0,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:44:1000033,44,1000033,R1_STABLE_GROUP_REP_CHANGE,2.75,0.46875,0.0,4,0.30053438800000004,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:48:1000033,48,1000033,R1_STABLE_GROUP_REP_CHANGE,3.5,0.28125,0.0,0,0.0,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:123:1000090,123,1000090,R1_STABLE_GROUP_REP_CHANGE,4.5,0.0,0.25,3,0.200689937,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:126:1000090,126,1000090,R1_STABLE_GROUP_REP_CHANGE,2.25,0.0,0.5,0,0.0,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:281:1000253,281,1000253,R1_STABLE_GROUP_REP_CHANGE,2.75,1.25,0.0,4,0.30022614200000003,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:285:1000253,285,1000253,R1_STABLE_GROUP_REP_CHANGE,3.5,0.09375,0.25,0,0.0,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:335:1000298,335,1000298,R5_GROUP_MERGE_REP_CHANGE,2.0,0.84375,0.0,1,0.0,00000286--de6bd2c087--28,E
00000286--de6bd2c087--28:336:1000298,336,1000298,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.0,0.5625,0.0,0,0.0,00000286--de6bd2c087--28,E
00000286--de6bd2c087--29:104:1000077,104,1000077,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0,0.0,3,0.20017496,00000286--de6bd2c087--29,E
00000286--de6bd2c087--29:258:1000226,258,1000226,R1_STABLE_GROUP_REP_CHANGE,1.25,0.09375,0.0,17,1.6105925110000001,00000286--de6bd2c087--29,E
00000286--de6bd2c087--31:56:1000064,56,1000064,R1_STABLE_GROUP_REP_CHANGE,0.5,0.28125,0.0,1,0.0,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:57:1000064,57,1000064,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.0,0.28125,0.25,0,0.0,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:172:1000197,172,1000197,R5_GROUP_MERGE_REP_CHANGE,0.5,0.78125,0.0,2,0.09924998,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:174:1000197,174,1000197,R1_STABLE_GROUP_REP_CHANGE,2.0,0.3125,0.0,0,0.0,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:175:1000197,175,1000197,R1_STABLE_GROUP_REP_CHANGE,0.25,0.59375,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:179:1000197,179,1000197,R1_STABLE_GROUP_REP_CHANGE,0.25,0.53125,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:184:1000197,184,1000197,R1_STABLE_GROUP_REP_CHANGE,1.75,0.46875,0.25,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:187:1000197,187,1000197,R1_STABLE_GROUP_REP_CHANGE,0.5,1.15625,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:201:1000197,201,1000197,R1_STABLE_GROUP_REP_CHANGE,1.0,1.40625,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:202:1000197,202,1000197,R1_STABLE_GROUP_REP_CHANGE,1.25,1.71875,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:330:1000394,330,1000394,R5_GROUP_MERGE_REP_CHANGE,2.0,0.5625,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:331:1000394,331,1000394,R1_STABLE_GROUP_REP_CHANGE,0.75,0.40625,0.0,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--31:539:1000598,539,1000598,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.25,0.875,0.25,425,42.419861344000005,00000286--de6bd2c087--31,E
00000286--de6bd2c087--32:511:1000371,511,1000371,R1_STABLE_GROUP_REP_CHANGE,2.75,0.4375,0.0,1,0.0,00000286--de6bd2c087--32,E
00000286--de6bd2c087--32:512:1000371,512,1000371,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.25,0.71875,0.0,0,0.0,00000286--de6bd2c087--32,E
00000286--de6bd2c087--33:314:1000294,314,1000294,R1_STABLE_GROUP_REP_CHANGE,4.5,0.21875,0.0,5,0.40073904800000004,00000286--de6bd2c087--33,E
0000028b--ca855432c0--10:72:1000083,72,1000083,R1_STABLE_GROUP_REP_CHANGE,3.0,0.15625,0.25,3,0.202335188,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:75:1000083,75,1000083,R1_STABLE_GROUP_REP_CHANGE,2.5,0.125,0.0,0,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:82:1000083,82,1000083,R1_STABLE_GROUP_REP_CHANGE,2.25,0.125,0.0,1,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:83:1000083,83,1000083,R1_STABLE_GROUP_REP_CHANGE,2.75,0.125,0.25,0,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:239:1000232,239,1000232,R1_STABLE_GROUP_REP_CHANGE,3.0,0.0625,0.0,10,0.899267189,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:249:1000232,249,1000232,R1_STABLE_GROUP_REP_CHANGE,4.25,0.09375,0.0,0,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:250:1000232,250,1000232,R1_STABLE_GROUP_REP_CHANGE,3.0,0.15625,0.0,2,0.099340966,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:347:1000333,347,1000333,R1_STABLE_GROUP_REP_CHANGE,2.5,0.21875,0.0,1,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:348:1000333,348,1000333,R1_STABLE_GROUP_REP_CHANGE,3.0,0.34375,0.0,0,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:485:1000434,485,1000434,R1_STABLE_GROUP_REP_CHANGE,4.75,1.1875,0.0,1,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--10:486:1000434,486,1000434,R1_STABLE_GROUP_REP_CHANGE,2.25,0.5625,0.0,0,0.0,0000028b--ca855432c0--10,E
0000028b--ca855432c0--11:143:1000074,143,1000074,R1_STABLE_GROUP_REP_CHANGE,1.5,0.0625,0.0,4,0.300498612,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:196:1000125,196,1000125,R1_STABLE_GROUP_REP_CHANGE,3.25,0.0625,0.0,31,3.00051542,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:317:1000256,317,1000256,R1_STABLE_GROUP_REP_CHANGE,2.5,0.59375,0.0,5,0.399560778,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:318:1000256,318,1000256,R1_STABLE_GROUP_REP_CHANGE,0.5,0.5,0.0,5,0.399560778,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:324:1000219,324,1000219,R1_STABLE_GROUP_REP_CHANGE,1.75,0.21875,0.5,11,0.9996309310000001,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:331:1000219,331,1000219,R1_STABLE_GROUP_REP_CHANGE,2.25,0.28125,1.0,11,0.9996309310000001,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:337:1000273,337,1000273,R1_STABLE_GROUP_REP_CHANGE,1.75,0.125,0.0,27,2.6000944230000003,0000028b--ca855432c0--11,E
0000028b--ca855432c0--11:496:1000447,496,1000447,R1_STABLE_GROUP_REP_CHANGE,2.75,0.1875,0.25,182,18.100498897,0000028b--ca855432c0--11,E
0000028b--ca855432c0--24:62:1000060,62,1000060,R1_STABLE_GROUP_REP_CHANGE,3.75,0.09375,0.25,6,0.499757926,0000028b--ca855432c0--24,E
0000028b--ca855432c0--24:68:1000060,68,1000060,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.75,0.125,0.0,0,0.0,0000028b--ca855432c0--24,E
0000028b--ca855432c0--24:80:1000056,80,1000056,R1_STABLE_GROUP_REP_CHANGE,3.25,0.03125,0.0,3,0.19942374400000001,0000028b--ca855432c0--24,E
0000028b--ca855432c0--24:83:1000056,83,1000056,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.5,0.03125,0.0,0,0.0,0000028b--ca855432c0--24,E
0000028b--ca855432c0--24:426:1000313,426,1000313,R1_STABLE_GROUP_REP_CHANGE,2.0,0.46875,0.25,33,3.1988487340000002,0000028b--ca855432c0--24,E
0000028b--ca855432c0--25:93:1000089,93,1000089,R5_GROUP_MERGE_REP_CHANGE,0.75,0.125,0.0,2,0.10001114600000001,0000028b--ca855432c0--25,E
0000028b--ca855432c0--33:366:1000213,366,1000213,R1_STABLE_GROUP_REP_CHANGE,3.25,1.09375,0.0,11,1.000731708,0000028b--ca855432c0--33,E
