score_delta_rounded_1e6,count,within_0_25
0.330327,1,0
0.330333,1,0
0.33035,1,0
0.330358,1,0
0.330444,1,0
0.330478,1,0
0.330549,1,0
0.330772,1,0
0.330789,1,0
0.330903,1,0
0.330981,1,0
0.330983,1,0
0.331007,1,0
0.33124,2,0
0.331252,1,0
0.331367,1,0
0.331797,1,0
0.331821,1,0
0.331951,1,0
0.331963,1,0
0.331969,1,0
0.331998,1,0
0.332032,1,0
0.332081,1,0
0.332095,1,0
0.332119,1,0
0.332475,1,0
0.332606,1,0
0.332728,1,0
0.332753,1,0
0.332834,1,0
0.332882,1,0
0.332937,1,0
0.333073,1,0
0.333098,1,0
0.333118,1,0
0.333143,1,0
0.333207,1,0
0.333594,1,0
0.333611,1,0
0.333648,1,0
0.333649,1,0
0.333785,1,0
0.33383,1,0
0.33396,1,0
0.333994,1,0
0.334046,1,0
0.334379,1,0
0.334481,1,0
0.334531,1,0
0.334758,1,0
0.334799,1,0
0.334825,1,0
0.334956,1,0
0.334965,1,0
0.334975,1,0
0.335104,1,0
0.335133,1,0
0.33518,1,0
0.335301,1,0
0.335364,1,0
0.335366,1,0
0.335367,1,0
0.335509,1,0
0.335583,1,0
0.335588,1,0
0.335724,1,0
0.335747,1,0
0.335831,1,0
0.336009,1,0
0.336048,1,0
0.336079,1,0
0.336093,1,0
0.336113,1,0
0.336214,1,0
0.336244,1,0
0.336604,1,0
0.336616,1,0
0.336627,1,0
0.336681,1,0
0.336732,1,0
0.336771,1,0
0.336827,1,0
0.336894,1,0
0.336981,1,0
0.336994,1,0
0.337034,1,0
0.337109,1,0
0.337112,1,0
0.337185,1,0
0.337229,1,0
0.33726,1,0
0.337373,1,0
0.337407,1,0
0.337482,1,0
0.337584,1,0
0.337699,1,0
0.337723,1,0
0.337725,1,0
0.337892,1,0
0.337953,1,0
0.338172,1,0
0.338231,1,0
0.338402,1,0
0.33841,1,0
0.338451,1,0
0.338611,1,0
0.338722,1,0
0.338726,1,0
0.338797,1,0
0.3389,1,0
0.338907,1,0
0.338911,1,0
0.339081,1,0
0.33914,1,0
0.339164,1,0
0.339184,1,0
0.339343,1,0
0.339416,1,0
0.339417,1,0
0.339457,1,0
0.339459,1,0
0.339565,1,0
0.339608,1,0
0.339657,1,0
0.339723,1,0
0.339955,1,0
0.340111,1,0
0.34023,1,0
0.340283,1,0
0.340413,1,0
0.340459,1,0
0.340525,1,0
0.340534,1,0
0.340608,1,0
0.34075,1,0
0.340751,1,0
0.340774,1,0
0.340838,1,0
0.340868,1,0
0.341129,1,0
0.341244,1,0
0.341317,1,0
0.341324,1,0
0.34134,1,0
0.341474,1,0
0.341503,1,0
0.341894,1,0
0.34196,1,0
0.342011,1,0
0.34202,1,0
0.342022,1,0
0.342333,1,0
0.342446,1,0
0.342582,1,0
0.342782,1,0
0.342868,1,0
0.342893,1,0
0.343028,1,0
0.343066,1,0
0.343289,1,0
0.343315,1,0
0.343365,1,0
0.34339,1,0
0.343497,1,0
0.343619,1,0
0.343688,1,0
0.34375,33,0
0.343767,1,0
0.343818,1,0
0.343973,1,0
0.344053,1,0
0.344132,1,0
0.344175,1,0
0.344261,1,0
0.344422,1,0
0.344436,1,0
0.344466,1,0
0.344499,1,0
0.344755,1,0
0.344873,1,0
0.344916,1,0
0.34496,1,0
0.344967,1,0
0.345087,1,0
0.345105,1,0
0.345133,1,0
0.345221,1,0
0.345268,1,0
0.345291,1,0
0.345307,1,0
0.345403,1,0
0.345483,1,0
0.345497,1,0
0.3455,1,0
0.34562,1,0
0.345687,1,0
0.345725,1,0
0.345754,1,0
0.345773,1,0
0.346113,1,0
0.34631,1,0
0.346312,1,0
0.346365,1,0
0.346383,1,0
0.346396,1,0
0.346425,1,0
0.346474,1,0
0.346503,1,0
0.346526,1,0
0.346747,1,0
0.346757,1,0
0.346803,1,0
0.346837,1,0
0.346872,1,0
0.346914,1,0
0.346949,1,0
0.34696,1,0
0.347141,1,0
0.347357,1,0
0.347576,1,0
0.347624,1,0
0.347694,1,0
0.347816,1,0
0.348151,1,0
0.34817,1,0
0.348333,1,0
0.348349,1,0
0.348425,1,0
0.348467,1,0
0.34872,1,0
0.348805,1,0
0.348946,1,0
0.349015,1,0
0.349025,1,0
0.349038,1,0
0.349049,1,0
0.349082,1,0
0.349224,1,0
0.349335,1,0
0.349354,1,0
0.349477,1,0
0.34967,1,0
0.349723,1,0
0.349886,1,0
0.349996,1,0
0.350143,1,0
0.35021,1,0
0.350352,1,0
0.350355,1,0
0.35056,1,0
0.350626,1,0
0.350657,1,0
0.350714,1,0
0.350728,1,0
0.350773,1,0
0.350787,1,0
0.350873,1,0
0.351001,1,0
0.351062,1,0
0.351162,1,0
0.351197,1,0
0.351228,1,0
0.35129,1,0
0.351416,1,0
0.35155,1,0
0.351556,1,0
0.351603,1,0
0.35174,1,0
0.351762,1,0
0.351789,1,0
0.351973,1,0
0.352363,1,0
0.352366,1,0
0.35244,1,0
0.352577,1,0
0.352594,1,0
0.352747,1,0
0.352911,1,0
0.353078,1,0
0.353136,1,0
0.353148,1,0
0.353287,1,0
0.353425,1,0
0.353462,1,0
0.35361,1,0
0.353649,1,0
0.353746,1,0
0.353789,1,0
0.353902,1,0
0.353916,1,0
0.354067,2,0
0.354177,1,0
0.354289,1,0
0.354468,1,0
0.354479,1,0
0.354504,1,0
0.354636,1,0
0.354837,1,0
0.354873,1,0
0.354992,1,0
0.355021,1,0
0.355023,1,0
0.355064,1,0
0.355093,1,0
0.355127,1,0
0.35519,1,0
0.355204,1,0
0.355221,1,0
0.355226,1,0
0.355265,1,0
0.355461,1,0
0.355589,1,0
0.355693,1,0
0.355728,1,0
0.355948,1,0
0.355982,1,0
0.35601,1,0
0.356075,1,0
0.356301,1,0
0.356425,1,0
0.356444,1,0
0.356569,1,0
0.356599,1,0
0.356672,1,0
0.35679,1,0
0.356911,1,0
0.356927,1,0
0.356956,1,0
0.356984,2,0
0.357024,1,0
0.357145,1,0
0.357157,1,0
0.357293,1,0
0.357296,1,0
0.357539,1,0
0.357575,1,0
0.357679,1,0
0.357705,1,0
0.357765,1,0
0.357807,1,0
0.357898,1,0
0.357913,1,0
0.35816,1,0
0.358215,1,0
0.358229,1,0
0.358318,1,0
0.358354,1,0
0.358411,1,0
0.358469,1,0
0.358527,1,0
0.358583,1,0
0.358749,1,0
0.358858,1,0
0.358874,1,0
0.358964,1,0
0.359035,1,0
0.359078,1,0
0.359086,1,0
0.359233,1,0
0.359291,1,0
0.359375,46,0
0.359386,1,0
0.359387,1,0
0.359398,1,0
0.359578,1,0
0.359895,1,0
0.360013,1,0
0.36005,1,0
0.360062,1,0
0.360133,1,0
0.36014,1,0
0.360258,1,0
0.360386,1,0
0.360432,1,0
0.360445,1,0
0.360455,1,0
0.360561,1,0
0.360591,1,0
0.360691,1,0
0.360728,1,0
0.36073,1,0
0.360779,1,0
0.360815,1,0
0.360878,1,0
0.360892,1,0
0.36099,1,0
0.361008,1,0
0.361222,1,0
0.361256,1,0
0.361432,1,0
0.361443,1,0
0.361543,1,0
0.361691,1,0
0.362092,2,0
0.362292,1,0
0.362362,1,0
0.362371,1,0
0.362443,1,0
0.36257,1,0
0.362622,1,0
0.362849,1,0
0.362851,1,0
0.362903,1,0
0.363133,1,0
0.363215,1,0
0.363303,1,0
0.363331,1,0
0.36349,1,0
0.363509,1,0
0.363572,1,0
0.363623,1,0
0.363659,1,0
0.363672,1,0
0.363723,1,0
0.363766,1,0
0.363775,1,0
0.363797,1,0
0.3638,1,0
0.364019,1,0
0.364073,1,0
0.364197,2,0
0.364223,1,0
0.364241,1,0
0.364268,1,0
0.364292,1,0
0.364339,1,0
0.364377,1,0
0.364405,1,0
0.364447,1,0
0.364487,1,0
0.364492,1,0
0.364499,1,0
0.364554,1,0
0.364606,1,0
0.364671,1,0
0.364775,1,0
0.364805,1,0
0.364846,1,0
0.364925,1,0
0.364927,1,0
0.365342,1,0
0.365414,1,0
0.36545,1,0
0.365589,1,0
0.365636,1,0
0.365756,1,0
0.365804,1,0
0.365818,1,0
0.365821,1,0
0.36595,1,0
0.365977,1,0
0.366051,1,0
0.366078,1,0
0.366278,1,0
0.36639,1,0
0.366397,1,0
0.366496,1,0
0.366498,1,0
0.366541,1,0
0.366693,1,0
0.366765,1,0
0.366974,1,0
0.367118,1,0
0.367267,1,0
0.36731,1,0
0.367432,1,0
0.367499,1,0
0.367678,1,0
0.367728,1,0
0.367811,1,0
0.367862,1,0
0.368007,1,0
0.368268,1,0
0.368273,1,0
0.368308,1,0
0.368587,1,0
0.368589,1,0
0.368774,1,0
0.368776,1,0
0.368797,1,0
0.368803,1,0
0.368811,1,0
0.368819,1,0
0.36882,1,0
0.368842,1,0
0.368935,1,0
0.369164,1,0
0.369173,1,0
0.369219,1,0
0.369313,1,0
0.369367,1,0
0.369386,1,0
0.369564,1,0
0.369611,1,0
0.369704,1,0
0.369781,1,0
0.369794,1,0
0.36981,1,0
0.369923,1,0
0.370042,1,0
0.370053,1,0
0.370077,1,0
0.370114,1,0
0.370129,1,0
0.370351,1,0
0.37043,1,0
0.37045,1,0
0.370548,1,0
0.37072,1,0
0.370746,2,0
0.371079,1,0
0.371132,1,0
0.37114,1,0
0.371182,1,0
0.371435,1,0
0.371573,1,0
0.371597,1,0
0.371608,1,0
0.371613,1,0
0.371746,1,0
0.371769,1,0
0.371826,1,0
0.371911,1,0
0.37195,1,0
0.372328,1,0
0.372384,1,0
0.372675,1,0
0.372767,1,0
0.372824,1,0
0.372874,1,0
0.372895,1,0
0.372908,1,0
0.372963,1,0
0.372997,1,0
0.373035,1,0
0.373327,1,0
0.37333,1,0
0.373576,1,0
0.373758,1,0
0.37379,1,0
0.374018,1,0
0.374044,1,0
0.374056,1,0
0.374091,1,0
0.374376,1,0
0.374395,1,0
0.374542,1,0
0.37478,1,0
0.374782,1,0
0.375,50,0
0.375045,1,0
0.375054,1,0
0.375145,1,0
0.375248,1,0
0.375315,1,0
0.3754,1,0
0.375537,1,0
0.375599,1,0
0.375709,1,0
0.375727,1,0
0.375785,1,0
0.375863,1,0
0.376095,1,0
0.376177,1,0
0.376185,1,0
0.376305,1,0
0.376409,1,0
0.376468,1,0
0.376499,1,0
0.376552,1,0
0.376719,1,0
0.376735,1,0
0.376904,1,0
0.377056,1,0
0.377117,1,0
0.37713,1,0
0.377186,1,0
0.377205,1,0
0.377259,1,0
0.377376,1,0
0.377428,1,0
0.377547,1,0
0.377627,1,0
0.377656,1,0
0.377698,1,0
0.377703,1,0
0.377708,1,0
0.377908,1,0
0.378008,1,0
0.378448,1,0
0.378459,1,0
0.378563,2,0
0.378594,1,0
0.378643,1,0
0.378707,1,0
0.378712,1,0
0.37891,1,0
0.378966,1,0
0.379002,1,0
0.379068,1,0
0.379089,1,0
0.379122,1,0
0.379225,1,0
0.379226,1,0
0.379283,1,0
0.379337,1,0
0.379444,1,0
0.379483,1,0
0.37952,1,0
0.379539,1,0
0.379544,1,0
0.379767,1,0
0.37981,2,0
0.379858,1,0
0.379929,1,0
0.379947,1,0
0.380043,1,0
0.380187,1,0
0.38019,1,0
0.380268,1,0
0.380299,1,0
0.380357,1,0
0.380483,1,0
0.380581,1,0
0.380606,1,0
0.380681,1,0
0.38078,1,0
0.380806,1,0
0.380873,1,0
0.380961,1,0
0.381091,1,0
0.381169,1,0
0.381188,1,0
0.381202,1,0
0.381216,1,0
0.38161,1,0
0.381813,1,0
0.381868,1,0
0.381917,1,0
0.381931,1,0
0.38198,1,0
0.38248,1,0
0.382488,1,0
0.382504,1,0
0.382798,1,0
0.383085,1,0
0.383207,1,0
0.383226,1,0
0.383227,1,0
0.383242,1,0
0.383449,1,0
0.383597,1,0
0.383642,1,0
0.383673,1,0
0.383744,1,0
0.383797,1,0
0.383858,1,0
0.383916,1,0
0.383934,1,0
0.383949,1,0
0.383956,1,0
0.384081,1,0
0.38414,1,0
0.384167,1,0
0.384185,1,0
0.384369,1,0
0.384479,1,0
0.384565,1,0
0.384611,1,0
0.38464,1,0
0.384815,1,0
0.384837,1,0
0.384865,1,0
0.385009,1,0
0.385058,1,0
0.385077,1,0
0.385081,1,0
0.38519,1,0
0.385209,1,0
0.385262,1,0
0.385437,1,0
0.385481,1,0
0.385484,1,0
0.385488,1,0
0.385511,1,0
0.385604,1,0
0.385631,1,0
0.385707,1,0
0.385731,1,0
0.385764,1,0
0.385887,1,0
0.385973,1,0
0.385974,1,0
0.386116,1,0
0.386154,1,0
0.386167,1,0
0.386171,1,0
0.386182,1,0
0.386195,1,0
0.386225,1,0
0.386232,1,0
0.386294,1,0
0.386309,1,0
0.38638,1,0
0.386457,1,0
0.38655,1,0
0.386788,1,0
0.387088,1,0
0.387205,1,0
0.387229,1,0
0.387308,1,0
0.387334,1,0
0.38737,1,0
0.387383,1,0
0.387451,1,0
0.38759,1,0
0.387686,1,0
0.387727,1,0
0.387815,1,0
0.387844,1,0
0.387936,1,0
0.387961,1,0
0.387964,1,0
0.388094,1,0
0.388312,1,0
0.388335,1,0
0.388463,1,0
0.38858,1,0
0.388698,1,0
0.388762,1,0
0.388823,1,0
0.388879,1,0
0.388916,1,0
0.388976,1,0
0.389198,1,0
0.389234,1,0
0.38932,1,0
0.389477,1,0
0.38951,1,0
0.3896,1,0
0.389609,1,0
0.38962,1,0
0.389755,1,0
0.389855,1,0
0.389862,1,0
0.389985,1,0
0.390025,1,0
0.390185,1,0
0.390188,1,0
0.39023,1,0
0.390321,1,0
0.390348,1,0
0.390409,1,0
0.390617,1,0
0.390625,27,0
0.3907,1,0
0.39073,1,0
0.390771,1,0
0.391072,1,0
0.391075,1,0
0.391082,1,0
0.391087,1,0
0.391251,1,0
0.391271,1,0
0.391343,1,0
0.391393,1,0
0.391768,1,0
0.391842,1,0
0.391939,1,0
0.391948,1,0
0.391955,1,0
0.392034,1,0
0.392402,1,0
0.392541,1,0
0.39256,1,0
0.392617,1,0
0.392627,1,0
0.392773,1,0
0.392782,1,0
0.39289,1,0
0.392902,1,0
0.393293,1,0
0.393343,1,0
0.393349,1,0
0.393679,1,0
0.393692,1,0
0.393775,1,0
0.393885,1,0
0.393915,1,0
0.39395,1,0
0.394117,1,0
0.394342,2,0
0.394437,1,0
0.394461,1,0
0.394487,1,0
0.39451,1,0
0.394513,1,0
0.394839,1,0
0.394857,1,0
0.39495,1,0
0.394952,1,0
0.395245,1,0
0.395292,1,0
0.395304,1,0
0.395395,1,0
0.395703,1,0
0.395739,1,0
0.395764,1,0
0.395975,1,0
0.396187,1,0
0.396266,1,0
0.396328,1,0
0.396353,1,0
0.396376,1,0
0.39638,1,0
0.396655,1,0
0.396855,1,0
0.396899,1,0
0.39696,1,0
0.397079,1,0
0.397172,1,0
0.397212,1,0
0.397219,1,0
0.397243,1,0
0.397303,1,0
0.397349,1,0
0.397389,1,0
0.397477,1,0
0.39749,1,0
0.397932,1,0
0.398024,1,0
0.398075,1,0
0.398305,1,0
0.398539,1,0
0.398691,1,0
0.398842,1,0
0.398874,1,0
0.398921,1,0
0.398983,1,0
0.399058,1,0
0.399113,1,0
0.399141,1,0
0.399508,1,0
0.39961,1,0
0.399778,1,0
0.39992,1,0
0.400019,1,0
0.40018,1,0
0.400245,1,0
0.400339,1,0
0.400364,1,0
0.400407,1,0
0.400488,1,0
0.400525,1,0
0.400604,1,0
0.400639,1,0
0.401075,1,0
0.401164,1,0
0.401308,1,0
0.401434,1,0
0.401811,1,0
0.401843,1,0
0.401928,1,0
0.402093,1,0
0.402274,1,0
0.402618,1,0
0.402757,1,0
0.402801,1,0
0.402832,1,0
0.402981,1,0
0.403021,1,0
0.403025,1,0
0.403109,1,0
0.403419,1,0
0.403832,1,0
0.403852,1,0
0.403881,1,0
0.404016,1,0
0.404071,1,0
0.404174,1,0
0.404218,1,0
0.404262,1,0
0.404328,1,0
0.404345,1,0
0.404423,1,0
0.40443,1,0
0.40461,1,0
0.404707,1,0
0.404862,1,0
0.404884,1,0
0.405011,1,0
0.405172,1,0
0.405386,1,0
0.40549,1,0
0.405728,1,0
0.405781,1,0
0.406018,1,0
0.406195,1,0
0.406202,1,0
0.40625,34,0
0.406325,1,0
0.406341,1,0
0.406486,1,0
0.406714,1,0
0.406747,1,0
0.406764,1,0
0.406769,1,0
0.406831,1,0
0.40696,1,0
0.407115,1,0
0.407138,1,0
0.40727,1,0
0.407334,1,0
0.407348,1,0
0.407417,1,0
0.407583,1,0
0.40779,1,0
0.407801,1,0
0.407856,1,0
0.407865,1,0
0.407996,1,0
0.408261,1,0
0.408274,1,0
0.408323,1,0
0.408401,1,0
0.408422,1,0
0.408434,1,0
0.408466,1,0
0.408541,1,0
0.408606,1,0
0.408647,1,0
0.408681,1,0
0.408725,1,0
0.408762,1,0
0.408838,1,0
0.408879,1,0
0.4089,1,0
0.409081,1,0
0.409165,1,0
0.40917,1,0
0.409261,1,0
0.409362,1,0
0.409378,1,0
0.409394,1,0
0.409537,1,0
0.409831,1,0
0.409862,1,0
0.409902,1,0
0.409938,1,0
0.410045,1,0
0.410066,1,0
0.410153,1,0
0.410277,1,0
0.410318,1,0
0.410397,1,0
0.410433,1,0
0.410437,1,0
0.410585,1,0
0.4107,1,0
0.41086,1,0
0.410956,1,0
0.411106,1,0
0.411122,1,0
0.411158,1,0
0.411177,1,0
0.41148,1,0
0.411492,1,0
0.411494,1,0
0.411498,1,0
0.41151,1,0
0.411541,1,0
0.411696,1,0
0.411707,1,0
0.411753,1,0
0.411841,1,0
0.411843,1,0
0.41194,1,0
0.412165,1,0
0.41218,1,0
0.412183,1,0
0.412236,1,0
0.412272,1,0
0.41231,1,0
0.412404,1,0
0.412598,1,0
0.412613,1,0
0.412619,1,0
0.412632,1,0
0.412749,1,0
0.413022,1,0
0.413047,1,0
0.413053,1,0
0.413073,1,0
0.413074,1,0
0.413172,1,0
0.41326,1,0
0.413321,1,0
0.413535,1,0
0.413682,1,0
0.413689,1,0
0.413726,1,0
0.413823,1,0
0.413832,1,0
0.413872,1,0
0.413914,1,0
0.414012,1,0
0.414105,1,0
0.414108,1,0
0.414173,1,0
0.414267,1,0
0.414277,1,0
0.414389,1,0
0.414461,1,0
0.414549,1,0
0.414738,1,0
0.414826,1,0
0.41484,1,0
0.414857,1,0
0.415,1,0
0.415112,1,0
0.415219,1,0
0.415235,1,0
0.415532,1,0
0.415573,1,0
0.415649,1,0
0.415667,1,0
0.415755,1,0
0.415797,1,0
0.415823,1,0
0.415879,1,0
0.41588,1,0
0.415929,1,0
0.415989,1,0
0.416151,1,0
0.4162,1,0
0.416237,1,0
0.416265,1,0
0.416267,1,0
0.416353,1,0
0.416394,1,0
0.416406,1,0
0.416464,1,0
0.416784,1,0
0.416811,1,0
0.417003,1,0
0.417045,1,0
0.417074,1,0
0.417079,1,0
0.417099,1,0
0.417478,1,0
0.417521,1,0
0.417596,1,0
0.417685,1,0
0.41783,1,0
0.417838,1,0
0.417845,1,0
0.417934,1,0
0.418022,1,0
0.418058,1,0
0.418071,1,0
0.418126,1,0
0.418353,1,0
0.418354,1,0
0.418403,1,0
0.418412,1,0
0.418457,1,0
0.418478,1,0
0.418512,1,0
0.418528,1,0
0.418566,1,0
0.418596,1,0
0.419024,1,0
0.419161,1,0
0.419206,1,0
0.419229,1,0
0.419269,1,0
0.419799,1,0
0.420173,1,0
0.420217,1,0
0.420252,1,0
0.420346,1,0
0.420553,1,0
0.420684,1,0
0.420872,1,0
0.421091,1,0
0.421105,1,0
0.421147,1,0
0.421214,1,0
0.42126,1,0
0.421286,1,0
0.42135,1,0
0.421405,1,0
0.421456,1,0
0.42177,1,0
0.421875,28,0
0.421881,1,0
0.421907,1,0
0.421956,1,0
0.421994,1,0
0.422325,1,0
0.422504,1,0
0.422756,1,0
0.422848,1,0
0.422859,1,0
0.423091,1,0
0.423102,1,0
0.42332,1,0
0.423361,1,0
0.42347,1,0
0.42377,1,0
0.424041,1,0
0.424076,1,0
0.424237,1,0
0.424352,1,0
0.424362,1,0
0.424568,1,0
0.424576,1,0
0.424767,1,0
0.424792,1,0
0.424901,1,0
0.425067,1,0
0.425538,1,0
0.425594,1,0
0.425652,1,0
0.425781,1,0
0.425788,1,0
0.425802,1,0
0.425826,1,0
0.425859,1,0
0.425932,1,0
0.425956,1,0
0.425963,1,0
0.426118,1,0
0.426172,1,0
0.426186,1,0
0.426217,1,0
0.42625,1,0
0.426459,1,0
0.42663,1,0
0.426644,1,0
0.426645,1,0
0.426675,1,0
0.426733,1,0
0.426905,1,0
0.426942,1,0
0.427005,1,0
0.427085,1,0
0.427188,1,0
0.427234,1,0
0.427267,1,0
0.427745,1,0
0.427779,1,0
0.427787,1,0
0.427897,1,0
0.427899,1,0
0.427972,1,0
0.428071,1,0
0.428084,1,0
0.428096,1,0
0.428158,1,0
0.428219,1,0
0.428417,1,0
0.428499,1,0
0.428506,1,0
0.428755,1,0
0.429084,1,0
0.429266,1,0
0.429308,1,0
0.429504,1,0
0.429513,1,0
0.429695,1,0
0.429972,1,0
0.430016,1,0
0.43013,1,0
0.430236,1,0
0.430391,1,0
0.430418,1,0
0.430465,1,0
0.430639,1,0
0.43068,1,0
0.430849,1,0
0.430908,1,0
0.431051,1,0
0.43111,1,0
0.43127,1,0
0.431859,1,0
0.431956,1,0
0.431998,1,0
0.43221,1,0
0.432335,1,0
0.432455,1,0
0.432625,1,0
0.432734,1,0
0.432917,1,0
0.433087,1,0
0.433471,1,0
0.433519,1,0
0.433559,1,0
0.43364,1,0
0.43365,1,0
0.433779,1,0
0.433853,1,0
0.433875,1,0
0.434038,1,0
0.434051,1,0
0.434056,1,0
0.434208,1,0
0.434317,1,0
0.434381,1,0
0.434444,1,0
0.434461,1,0
0.434511,1,0
0.434521,1,0
0.434657,1,0
0.434709,1,0
0.434718,1,0
0.4348,1,0
0.434818,1,0
0.43485,1,0
0.434891,1,0
0.434922,1,0
0.43509,1,0
0.43518,1,0
0.435305,1,0
0.435463,1,0
0.435808,1,0
0.435916,1,0
0.435986,1,0
0.436061,1,0
0.436109,1,0
0.436232,1,0
0.436266,1,0
0.436369,1,0
0.436518,1,0
0.436521,1,0
0.436685,1,0
0.436726,1,0
0.436739,1,0
0.436932,1,0
0.43698,1,0
0.437,1,0
0.437261,1,0
0.437281,1,0
0.4375,41,0
0.437662,1,0
0.437847,1,0
0.437882,1,0
0.437903,1,0
0.437904,1,0
0.437947,1,0
0.438123,1,0
0.438131,1,0
0.438141,1,0
0.438375,1,0
0.438377,1,0
0.438472,1,0
0.438479,1,0
0.438491,1,0
0.438856,1,0
0.438956,1,0
0.43908,1,0
0.439086,1,0
0.439423,1,0
0.439465,1,0
0.439493,1,0
0.439567,1,0
0.439697,1,0
0.439725,1,0
0.439747,1,0
0.439803,1,0
0.439882,1,0
0.439887,1,0
0.439905,1,0
0.439975,1,0
0.440061,1,0
0.440209,1,0
0.440319,1,0
0.440413,1,0
0.440428,1,0
0.440466,1,0
0.440728,1,0
0.440897,1,0
0.440977,1,0
0.441274,1,0
0.441332,1,0
0.441465,1,0
0.441756,1,0
0.441805,1,0
0.441953,1,0
0.442087,1,0
0.44217,1,0
0.442269,1,0
0.442284,2,0
0.442339,1,0
0.442543,1,0
0.442663,1,0
0.442667,1,0
0.442728,1,0
0.442745,1,0
0.443193,1,0
0.44331,1,0
0.44332,1,0
0.443468,1,0
0.443519,1,0
0.44356,1,0
0.443589,1,0
0.443659,1,0
0.44367,1,0
0.443893,1,0
0.444287,1,0
0.44446,1,0
0.444516,1,0
0.444674,1,0
0.444727,1,0
0.44482,1,0
0.444916,1,0
0.445052,1,0
0.445095,1,0
0.445179,1,0
0.44522,1,0
0.445262,1,0
0.445333,1,0
0.445884,1,0
0.446081,1,0
0.446217,1,0
0.446251,1,0
0.4464,1,0
0.446516,1,0
0.446579,1,0
0.446699,1,0
0.446887,1,0
0.446947,1,0
0.44704,1,0
0.447302,1,0
0.447372,1,0
0.447485,1,0
0.447502,1,0
0.447532,1,0
0.447542,1,0
0.447595,1,0
0.447602,1,0
0.447607,1,0
0.447637,1,0
0.44768,1,0
0.447815,1,0
0.447925,1,0
0.447926,1,0
0.448002,1,0
0.448241,1,0
0.448322,1,0
0.448411,1,0
0.448505,1,0
0.448671,1,0
0.448753,1,0
0.448897,1,0
0.449009,1,0
0.449215,1,0
0.449259,1,0
0.449302,1,0
0.449369,1,0
0.449411,2,0
0.449495,1,0
0.449501,1,0
0.449526,1,0
0.449592,1,0
0.449623,1,0
0.449643,1,0
0.449713,1,0
0.450058,1,0
0.450123,1,0
0.450147,1,0
0.450428,1,0
0.450501,1,0
0.450587,1,0
0.450726,1,0
0.450754,1,0
0.450829,1,0
0.450842,1,0
0.45086,1,0
0.450882,1,0
0.450928,1,0
0.45108,1,0
0.451146,1,0
0.451192,1,0
0.451293,1,0
0.451344,1,0
0.451386,1,0
0.451542,1,0
0.451549,1,0
0.451643,1,0
0.451683,1,0
0.451976,1,0
0.452014,1,0
0.452016,1,0
0.452088,1,0
0.452178,1,0
0.452237,1,0
0.452894,1,0
0.452902,1,0
0.453112,1,0
0.453125,48,0
0.45317,1,0
0.453172,1,0
0.453224,1,0
0.4533,1,0
0.45335,1,0
0.45352,1,0
0.453676,1,0
0.453759,1,0
0.453825,1,0
0.453894,1,0
0.453946,1,0
0.453951,1,0
0.453978,1,0
0.453989,1,0
0.45399,1,0
0.454026,1,0
0.454101,1,0
0.454136,1,0
0.45417,1,0
0.454235,1,0
0.454238,1,0
0.454295,1,0
0.454322,1,0
0.454364,1,0
0.454502,1,0
0.454541,1,0
0.454546,1,0
0.454812,1,0
0.454877,1,0
0.454938,1,0
0.455101,1,0
0.455118,1,0
0.455158,1,0
0.455383,1,0
0.455705,1,0
0.455739,1,0
0.455905,1,0
0.455907,1,0
0.455927,1,0
0.455946,1,0
0.45602,1,0
0.456204,1,0
0.456299,1,0
0.456326,1,0
0.456333,1,0
0.456334,1,0
0.456398,1,0
0.456471,1,0
0.456544,1,0
0.456593,1,0
0.456744,1,0
0.456861,1,0
0.456864,1,0
0.457125,1,0
0.45716,1,0
0.45724,1,0
0.457257,1,0
0.457318,1,0
0.457387,1,0
0.457389,1,0
0.457444,1,0
0.457544,1,0
0.45761,1,0
0.457656,1,0
0.457679,1,0
0.457692,1,0
0.457727,1,0
0.457829,1,0
0.457964,1,0
0.458247,1,0
0.458377,1,0
0.458407,1,0
0.458482,1,0
0.458544,1,0
0.458682,1,0
0.458711,1,0
0.458724,1,0
0.458737,1,0
0.458824,1,0
0.458873,1,0
0.458968,1,0
0.459181,1,0
0.459223,1,0
0.459228,1,0
0.459291,1,0
0.459614,1,0
0.459616,1,0
0.459621,1,0
0.459802,1,0
0.459894,1,0
0.459925,1,0
0.459941,1,0
0.460001,1,0
0.46011,1,0
0.460295,1,0
0.460301,1,0
0.460327,1,0
0.460446,1,0
0.460449,1,0
0.460479,1,0
0.460599,1,0
0.460619,1,0
0.460655,1,0
0.460673,1,0
0.460754,1,0
0.46084,1,0
0.46088,1,0
0.460939,1,0
0.46095,1,0
0.461096,1,0
0.461256,1,0
0.461354,1,0
0.461454,1,0
0.461478,1,0
0.461704,1,0
0.461827,1,0
0.461917,1,0
0.462201,1,0
0.462209,1,0
0.462226,1,0
0.462326,1,0
0.462355,1,0
0.462372,1,0
0.462402,1,0
0.462441,1,0
0.462617,1,0
0.462738,1,0
0.462844,1,0
0.462874,1,0
0.462887,1,0
0.462973,1,0
0.462991,1,0
0.463071,1,0
0.463097,1,0
0.463242,1,0
0.463252,1,0
0.463284,1,0
0.463318,1,0
0.463426,1,0
0.463527,1,0
0.463738,1,0
0.463741,1,0
0.463797,1,0
0.463819,1,0
0.463846,1,0
0.46397,1,0
0.464115,1,0
0.464319,1,0
0.464457,1,0
0.464899,1,0
0.464963,1,0
