route,segment,scan_s,scan_ns,pid,event,slots,raw_ids,rep,d_m,y_m,v_mps,camera,oem,published,public_alias
route28f,37,3.200188,6825109526525,1000062,PID_BIRTH_OR_REENTRY,23,59,59,109.75,1.15625,-28.25,0,0,1,94
route28f,37,3.200188,6825109526525,1000020,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.200188,6825109526525,1000056,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.200188,6825109526525,1000058,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.300191,6825209530039,1000043,MEMBER_CHANGE|SLOT_CHANGE,16,42,42,44.75,2.9375,-28.25,0,0,1,75
route28f,37,3.300191,6825209530039,1000063,PID_BIRTH_OR_REENTRY,13,52,52,47.25,2.75,-28.25,0,0,1,95
route28f,37,3.499521,6825408859685,1000064,PID_BIRTH_OR_REENTRY,25,60,60,98.0,1.25,-28.25,0,0,1,48
route28f,37,3.499521,6825408859685,1000065,PID_BIRTH_OR_REENTRY,26,61,61,46.0,2.96875,-28.25,0,0,1,49
route28f,37,3.499521,6825408859685,1000066,PID_BIRTH_OR_REENTRY,28,62,62,70.0,2.25,-28.25,0,0,1,44
route28f,37,3.499521,6825408859685,1000029,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.599519,6825508857735,1000065,SLOT_CHANGE,29,61,61,45.5,3.0,-28.0,0,0,1,49
route28f,37,3.599519,6825508857735,1000061,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.599519,6825508857735,1000064,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.599519,6825508857735,1000066,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,3.699811,6825609149549,1000064,COAST_RECOVERY_OR_QUALIFICATION_RESUME,30,60,60,92.5,1.9375,-28.0,0,0,1,48
route28f,37,3.699811,6825609149549,1000067,PID_BIRTH_OR_REENTRY,31,63,63,40.5,3.0,-28.0,0,0,1,38
route28f,37,3.901706,6825811044548,1000065,MEMBER_CHANGE|SLOT_CHANGE,29|31,61|63,61,37.5,3.0625,-27.75,0,0,1,49
route28f,37,3.901706,6825811044548,1000068,PID_BIRTH_OR_REENTRY,1,64,64,69.0,2.46875,-28.0,0,0,1,40
route28f,37,3.901706,6825811044548,1000069,PID_BIRTH_OR_REENTRY,2,65,65,41.25,3.09375,-28.0,0,0,1,50
route28f,37,4.000327,6825909665957,1000043,MEMBER_CHANGE|SLOT_CHANGE,13|16,42|52,42,25.75,3.21875,-28.0,0,0,1,75
route28f,37,4.000327,6825909665957,1000044,MEMBER_CHANGE|SLOT_CHANGE,19,41,41,21.5,3.28125,-27.75,0,0,1,76
route28f,37,4.000327,6825909665957,1000069,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.100182,6826009520717,1000036,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,0,34,34,7.0,3.5,-28.0,0,0,1,68
route28f,37,4.100182,6826009520717,1000070,PID_BIRTH_OR_REENTRY,3,66,66,36.5,-15.59375,-1.0,0,0,1,42
route28f,37,4.19959,6826108928220,1000071,PID_BIRTH_OR_REENTRY,4,67,67,113.75,1.0625,-27.75,0,0,1,54
route28f,37,4.19959,6826108928220,1000072,PID_BIRTH_OR_REENTRY,5,68,68,119.5,1.375,-27.25,0,0,1,55
route28f,37,4.19959,6826108928220,1000073,PID_BIRTH_OR_REENTRY,6,69,69,123.75,1.15625,-27.75,0,0,1,41
route28f,37,4.19959,6826108928220,1000036,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.19959,6826108928220,1000054,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.300289,6826209627785,1000054,COAST_RECOVERY_OR_QUALIFICATION_RESUME,7,51,51,41.25,3.0,-27.75,0,0,1,86
route28f,37,4.300289,6826209627785,1000062,MEMBER_CHANGE|SLOT_CHANGE,23|30,59|60,59,77.75,2.15625,-27.75,0,0,1,94
route28f,37,4.300289,6826209627785,1000074,PID_BIRTH_OR_REENTRY,8,70,70,115.25,0.875,-27.75,0,0,1,56
route28f,37,4.300289,6826209627785,1000075,PID_BIRTH_OR_REENTRY,10,71,71,29.25,3.40625,-27.75,0,0,1,32
route28f,37,4.300289,6826209627785,1000070,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.39967,6826309008171,1000057,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,21,57,57,60.0,2.78125,-27.75,0,0,1,89
route28f,37,4.39967,6826309008171,1000068,MEMBER_CHANGE|SLOT_CHANGE,1|15,54|64,64,54.5,2.71875,-27.75,0,0,1,40
route28f,37,4.39967,6826309008171,1000076,PID_BIRTH_OR_REENTRY,11,72,72,116.75,1.5,-27.75,0,0,1,39
route28f,37,4.39967,6826309008171,1000077,PID_BIRTH_OR_REENTRY,12,73,73,44.0,3.0625,-27.75,0,0,1,51
route28f,37,4.500024,6826409362478,1000057,MEMBER_CHANGE|SLOT_CHANGE,15|21,54|57,57,57.25,2.78125,-27.75,0,0,1,89
route28f,37,4.500024,6826409362478,1000065,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,31,63,63,19.25,3.25,-27.75,0,0,1,49
route28f,37,4.500024,6826409362478,1000068,MEMBER_CHANGE|SLOT_CHANGE,1,64,64,51.75,2.8125,-27.75,0,0,1,40
route28f,37,4.500024,6826409362478,1000072,MEMBER_CHANGE|SLOT_CHANGE,5|8,68|70,68,110.75,1.3125,-28.0,0,0,1,55
route28f,37,4.500024,6826409362478,1000078,PID_BIRTH_OR_REENTRY,14,74,74,35.75,-15.84375,-1.25,0,0,1,63
route28f,37,4.613773,6826523111182,1000043,MEMBER_CHANGE|SLOT_CHANGE,16,42,42,7.0,3.40625,-28.0,0,0,1,75
route28f,37,4.613773,6826523111182,1000057,MEMBER_CHANGE|SLOT_CHANGE,21,57,57,54.0,2.8125,-27.75,0,0,1,89
route28f,37,4.613773,6826523111182,1000079,PID_BIRTH_OR_REENTRY,17,75,75,116.0,1.375,-28.25,0,0,1,36
route28f,37,4.613773,6826523111182,1000002,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000044,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000054,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000068,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000071,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000072,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000073,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000075,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000076,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000077,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.613773,6826523111182,1000078,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.699502,6826608840712,1000002,COAST_RECOVERY_OR_QUALIFICATION_RESUME,9,3,3,37.0,-0.875,-1.0,1,1,1,34
route28f,37,4.699502,6826608840712,1000043,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,13,52,52,7.5,3.25,-28.0,0,0,1,75
route28f,37,4.699502,6826608840712,1000054,COAST_RECOVERY_OR_QUALIFICATION_RESUME,7,51,51,29.5,3.03125,-27.5,0,0,1,86
route28f,37,4.699502,6826608840712,1000068,COAST_RECOVERY_OR_QUALIFICATION_RESUME,1,64,64,45.75,2.90625,-27.5,0,0,1,40
route28f,37,4.699502,6826608840712,1000071,COAST_RECOVERY_OR_QUALIFICATION_RESUME,4,67,67,99.5,1.34375,-27.75,0,0,1,54
route28f,37,4.699502,6826608840712,1000072,COAST_RECOVERY_OR_QUALIFICATION_RESUME,5,68,68,105.0,1.5,-28.0,0,0,1,55
route28f,37,4.699502,6826608840712,1000073,COAST_RECOVERY_OR_QUALIFICATION_RESUME,6,69,69,109.0,1.21875,-27.5,0,0,1,41
route28f,37,4.699502,6826608840712,1000075,COAST_RECOVERY_OR_QUALIFICATION_RESUME,10,71,71,17.5,3.28125,-27.75,0,0,1,32
route28f,37,4.699502,6826608840712,1000076,COAST_RECOVERY_OR_QUALIFICATION_RESUME,11,72,72,108.25,1.25,-27.5,0,0,1,39
route28f,37,4.699502,6826608840712,1000077,COAST_RECOVERY_OR_QUALIFICATION_RESUME,12,73,73,35.5,3.125,-27.75,0,0,1,51
route28f,37,4.699502,6826608840712,1000078,COAST_RECOVERY_OR_QUALIFICATION_RESUME,14,74,74,35.75,-15.6875,-1.25,0,0,1,63
route28f,37,4.699502,6826608840712,1000080,PID_BIRTH_OR_REENTRY,15,54,54,49.25,2.90625,-27.75,0,0,1,37
route28f,37,4.699502,6826608840712,1000081,PID_BIRTH_OR_REENTRY,8,70,70,103.5,1.375,-27.75,0,0,1,45
route28f,37,4.699502,6826608840712,1000082,PID_BIRTH_OR_REENTRY,18,76,76,89.5,1.75,-27.5,0,0,1,59
route28f,37,4.799641,6826708979905,1000062,MEMBER_CHANGE|SLOT_CHANGE,23,59,59,63.25,2.625,-27.5,0,0,1,94
route28f,37,4.799641,6826708979905,1000083,PID_BIRTH_OR_REENTRY,19,77,77,114.25,1.25,-27.5,0,0,1,62
route28f,37,4.799641,6826708979905,1000043,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.799641,6826708979905,1000082,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,4.899521,6826808859841,1000057,MEMBER_CHANGE|SLOT_CHANGE,15|21,54|57,57,46.0,2.90625,-27.5,0,0,1,89
route28f,37,4.899521,6826808859841,1000072,MEMBER_CHANGE|SLOT_CHANGE,5|8,68|70,68,99.25,1.6875,-27.75,0,0,1,55
route28f,37,4.899521,6826808859841,1000079,SLOT_CHANGE,28,75,75,109.75,1.90625,-27.75,0,0,1,36
route28f,37,4.899521,6826808859841,1000082,COAST_RECOVERY_OR_QUALIFICATION_RESUME,20,76,76,83.75,2.0,-27.5,0,0,1,59
route28f,37,4.899521,6826808859841,1000084,PID_BIRTH_OR_REENTRY,22,60,60,57.75,2.84375,-27.5,0,0,1,66
route28f,37,4.899521,6826808859841,1000085,PID_BIRTH_OR_REENTRY,25,78,78,15.75,3.40625,-27.5,0,0,1,69
route28f,37,4.899521,6826808859841,1000086,PID_BIRTH_OR_REENTRY,26,79,79,55.75,3.0625,-27.5,0,0,1,74
route28f,37,4.899521,6826808859841,1000076,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.00044,6826909778365,1000087,PID_BIRTH_OR_REENTRY,29,80,80,32.75,3.25,-27.5,0,0,1,33
route28f,37,5.00044,6826909778365,1000065,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.100271,6827009609531,1000057,REPRESENTATIVE_SWITCH,15|21,54|57,54,40.5,2.96875,-27.5,0,0,1,89
route28f,37,5.100271,6827009609531,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,70,94.5,1.625,-27.5,0,0,1,55
route28f,37,5.100271,6827009609531,1000079,MEMBER_CHANGE|SLOT_CHANGE,19|28,75|77,75,107.0,1.75,-27.5,0,0,1,36
route28f,37,5.100271,6827009609531,1000084,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,22|26,60|79,79,52.5,3.0625,-27.5,0,0,1,66
route28f,37,5.191812,6827101150780,1000054,SLOT_CHANGE,12,51,51,21.0,3.25,-27.5,0,0,1,86
route28f,37,5.191812,6827101150780,1000057,MEMBER_CHANGE|SLOT_CHANGE,21,54,54,37.0,3.03125,-27.25,0,0,1,89
route28f,37,5.191812,6827101150780,1000068,SLOT_CHANGE,15,64,64,34.75,3.03125,-27.5,0,0,1,40
route28f,37,5.191812,6827101150780,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,68,90.5,1.625,-27.5,0,0,1,55
route28f,37,5.191812,6827101150780,1000077,SLOT_CHANGE,29,73,73,26.75,3.125,-27.5,0,0,1,51
route28f,37,5.191812,6827101150780,1000079,REPRESENTATIVE_SWITCH,19|28,75|77,77,102.75,1.625,-27.5,0,0,1,36
route28f,37,5.191812,6827101150780,1000084,MEMBER_CHANGE|SLOT_CHANGE,22,79,79,48.75,2.875,-27.5,0,0,1,66
route28f,37,5.191812,6827101150780,1000087,SLOT_CHANGE,1,80,80,31.5,3.0625,-27.5,0,0,1,33
route28f,37,5.191812,6827101150780,1000088,PID_BIRTH_OR_REENTRY,23,60,60,52.5,2.8125,-27.5,0,0,1,57
route28f,37,5.191812,6827101150780,1000062,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.191812,6827101150780,1000075,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.191812,6827101150780,1000085,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.299879,6827209217576,1000057,SLOT_CHANGE,15,54,54,34.75,3.03125,-27.5,0,0,1,89
route28f,37,5.299879,6827209217576,1000062,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,59,59,52.5,2.8125,-27.5,0,0,1,94
route28f,37,5.299879,6827209217576,1000068,SLOT_CHANGE,1,64,64,31.5,3.0625,-27.5,0,0,1,40
route28f,37,5.299879,6827209217576,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,70,89.0,1.59375,-27.5,0,0,1,55
route28f,37,5.299879,6827209217576,1000079,REPRESENTATIVE_SWITCH,19|28,75|77,75,101.5,1.84375,-27.25,0,0,1,36
route28f,37,5.299879,6827209217576,1000087,SLOT_CHANGE,29,80,80,26.75,3.125,-27.5,0,0,1,33
route28f,37,5.299879,6827209217576,1000088,SLOT_CHANGE,22,60,60,48.75,2.875,-27.5,0,0,1,57
route28f,37,5.299879,6827209217576,1000089,PID_BIRTH_OR_REENTRY,21,57,57,37.0,3.03125,-27.25,0,0,1,58
route28f,37,5.299879,6827209217576,1000077,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.299879,6827209217576,1000084,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.391857,6827301195933,1000057,SLOT_CHANGE,21,54,54,31.0,3.125,-27.25,0,0,1,89
route28f,37,5.391857,6827301195933,1000068,SLOT_CHANGE,15,64,64,28.5,3.0625,-27.75,0,0,1,40
route28f,37,5.391857,6827301195933,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,68,84.5,1.78125,-27.5,0,0,1,55
route28f,37,5.391857,6827301195933,1000077,COAST_RECOVERY_OR_QUALIFICATION_RESUME,29,73,73,20.75,3.15625,-27.25,0,0,1,51
route28f,37,5.391857,6827301195933,1000079,MEMBER_CHANGE|SLOT_CHANGE,19,75,75,96.75,1.84375,-27.25,0,0,1,36
route28f,37,5.391857,6827301195933,1000087,SLOT_CHANGE,1,80,80,26.0,3.0625,-27.5,0,0,1,33
route28f,37,5.391857,6827301195933,1000088,SLOT_CHANGE,23,60,60,46.25,2.8125,-27.25,0,0,1,57
route28f,37,5.391857,6827301195933,1000090,PID_BIRTH_OR_REENTRY,2,81,81,38.75,3.0,-27.5,0,0,1,64
route28f,37,5.391857,6827301195933,1000062,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.391857,6827301195933,1000078,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.391857,6827301195933,1000089,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.501268,6827410606206,1000057,SLOT_CHANGE,15,54,54,28.5,3.0625,-27.75,0,0,1,89
route28f,37,5.501268,6827410606206,1000062,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,59,59,46.25,2.8125,-27.25,0,0,1,94
route28f,37,5.501268,6827410606206,1000068,SLOT_CHANGE,1,64,64,26.0,3.0625,-27.5,0,0,1,40
route28f,37,5.501268,6827410606206,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,70,83.0,1.78125,-27.5,0,0,1,55
route28f,37,5.501268,6827410606206,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,77,77,96.75,1.84375,-27.25,0,0,1,36
route28f,37,5.501268,6827410606206,1000087,SLOT_CHANGE,29,80,80,20.75,3.15625,-27.25,0,0,1,33
route28f,37,5.501268,6827410606206,1000089,COAST_RECOVERY_OR_QUALIFICATION_RESUME,21,57,57,31.0,3.125,-27.25,0,0,1,58
route28f,37,5.501268,6827410606206,1000077,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.501268,6827410606206,1000088,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.600006,6827509344564,1000057,MEMBER_CHANGE|SLOT_CHANGE,15|21,54|64,54,25.75,3.03125,-27.25,0,0,1,89
route28f,37,5.600006,6827509344564,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,68,79.25,2.09375,-27.25,0,0,1,55
route28f,37,5.600006,6827509344564,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,75,75,91.5,1.78125,-27.25,0,0,1,36
route28f,37,5.600006,6827509344564,1000087,SLOT_CHANGE,1,80,80,21.5,3.0625,-27.5,0,0,1,33
route28f,37,5.600006,6827509344564,1000088,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,60,60,41.0,2.875,-27.25,0,0,1,57
route28f,37,5.600006,6827509344564,1000091,PID_BIRTH_OR_REENTRY,3,82,82,111.5,0.96875,-27.25,0,0,1,65
route28f,37,5.600006,6827509344564,1000062,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.600006,6827509344564,1000082,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.600006,6827509344564,1000089,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.600006,6827509344564,1000090,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.699613,6827608951314,1000057,SLOT_CHANGE,1|15,54|64,54,23.25,3.03125,-27.75,0,0,1,89
route28f,37,5.699613,6827608951314,1000062,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,59,59,41.0,2.875,-27.25,0,0,1,94
route28f,37,5.699613,6827608951314,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,70,78.25,2.125,-27.5,0,0,1,55
route28f,37,5.699613,6827608951314,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,77,77,91.5,1.78125,-27.25,0,0,1,36
route28f,37,5.699613,6827608951314,1000089,COAST_RECOVERY_OR_QUALIFICATION_RESUME,21,57,57,25.75,3.03125,-27.25,0,0,1,58
route28f,37,5.699613,6827608951314,1000087,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.699613,6827608951314,1000088,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.799436,6827708774225,1000057,SLOT_CHANGE,15|21,54|64,54,20.25,3.03125,-27.25,0,0,1,89
route28f,37,5.799436,6827708774225,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,68,73.75,2.09375,-27.25,0,0,1,55
route28f,37,5.799436,6827708774225,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,75,75,86.25,1.59375,-27.25,0,0,1,36
route28f,37,5.799436,6827708774225,1000087,COAST_RECOVERY_OR_QUALIFICATION_RESUME,1,80,80,16.0,3.0,-27.5,0,0,1,33
route28f,37,5.799436,6827708774225,1000088,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,60,60,35.75,2.9375,-27.0,0,0,1,57
route28f,37,5.799436,6827708774225,1000089,SLOT_CHANGE,10,57,57,22.25,3.15625,-27.0,0,0,1,58
route28f,37,5.799436,6827708774225,1000092,PID_BIRTH_OR_REENTRY,11,83,83,118.75,0.28125,-27.25,0,0,1,72
route28f,37,5.799436,6827708774225,1000093,PID_BIRTH_OR_REENTRY,12,84,84,116.5,0.59375,-27.5,0,0,1,60
route28f,37,5.799436,6827708774225,1000054,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.799436,6827708774225,1000062,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.900247,6827809585814,1000057,REPRESENTATIVE_SWITCH,15|21,54|64,64,17.75,3.0,-27.75,0,0,1,89
route28f,37,5.900247,6827809585814,1000062,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,59,59,35.75,2.9375,-27.0,0,0,1,94
route28f,37,5.900247,6827809585814,1000072,REPRESENTATIVE_SWITCH,5|8,68|70,70,73.0,2.15625,-27.25,0,0,1,55
route28f,37,5.900247,6827809585814,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,77,77,86.25,1.59375,-27.25,0,0,1,36
route28f,37,5.900247,6827809585814,1000088,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.999721,6827909059161,1000057,REPRESENTATIVE_SWITCH,15|21,54|64,54,15.0,3.0625,-27.25,0,0,1,89
route28f,37,5.999721,6827909059161,1000072,MEMBER_CHANGE|SLOT_CHANGE,5,70,70,68.5,2.4375,-27.0,0,0,1,55
route28f,37,5.999721,6827909059161,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,75,75,81.0,1.8125,-27.0,0,0,1,36
route28f,37,5.999721,6827909059161,1000088,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,60,60,30.25,2.96875,-27.0,0,0,1,57
route28f,37,5.999721,6827909059161,1000092,MEMBER_CHANGE|SLOT_CHANGE,11|12,83|84,83,113.75,0.90625,-27.0,0,0,1,72
route28f,37,5.999721,6827909059161,1000094,PID_BIRTH_OR_REENTRY,6,68,68,72.0,2.3125,-27.0,0,0,1,78
route28f,37,5.999721,6827909059161,1000095,PID_BIRTH_OR_REENTRY,13,85,85,119.5,0.6875,-27.25,0,0,1,35
route28f,37,5.999721,6827909059161,1000096,PID_BIRTH_OR_REENTRY,14,86,86,108.75,1.28125,-27.0,0,0,1,53
route28f,37,5.999721,6827909059161,1000097,PID_BIRTH_OR_REENTRY,16,87,87,120.25,1.5625,-27.25,0,0,1,73
route28f,37,5.999721,6827909059161,1000098,PID_BIRTH_OR_REENTRY,17,88,88,39.0,2.875,-27.25,0,0,1,77
route28f,37,5.999721,6827909059161,1000062,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,5.999721,6827909059161,1000073,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.099647,6828008986067,1000057,REPRESENTATIVE_SWITCH,15|21,54|64,64,12.25,3.03125,-27.5,0,0,1,89
route28f,37,6.099647,6828008986067,1000062,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,59,59,30.25,2.96875,-27.0,0,0,1,94
route28f,37,6.099647,6828008986067,1000073,COAST_RECOVERY_OR_QUALIFICATION_RESUME,6,69,69,72.0,2.3125,-27.0,0,0,1,41
route28f,37,6.099647,6828008986067,1000079,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,19,77,77,81.0,1.8125,-27.0,0,0,1,36
route28f,37,6.099647,6828008986067,1000092,REPRESENTATIVE_SWITCH,11|12,83|84,84,112.0,0.90625,-27.25,0,0,1,72
route28f,37,6.099647,6828008986067,1000094,SLOT_CHANGE,5,68,68,68.5,2.4375,-27.0,0,0,1,78
route28f,37,6.099647,6828008986067,1000072,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.099647,6828008986067,1000088,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.199604,6828108942849,1000095,MEMBER_CHANGE|SLOT_CHANGE,13|16,85|87,85,117.0,1.03125,-27.0,0,0,1,35
route28f,37,6.199604,6828108942849,1000099,PID_BIRTH_OR_REENTRY,20,75,75,76.25,2.28125,-27.0,0,0,1,67
route28f,37,6.199604,6828108942849,1000100,PID_BIRTH_OR_REENTRY,18,89,89,34.5,3.09375,-27.0,0,0,1,80
route28f,37,6.199604,6828108942849,1000101,PID_BIRTH_OR_REENTRY,22,90,90,102.25,1.96875,-27.0,0,0,1,82
route28f,37,6.199604,6828108942849,1000102,PID_BIRTH_OR_REENTRY,25,91,91,114.25,2.40625,-27.0,0,0,1,79
route28f,37,6.300346,6828209684796,1000095,MEMBER_CHANGE|SLOT_CHANGE,13,85,85,113.75,1.21875,-27.25,0,0,1,35
route28f,37,6.300346,6828209684796,1000103,PID_BIRTH_OR_REENTRY,26,92,92,38.75,3.125,-26.75,0,0,1,83
route28f,37,6.300346,6828209684796,1000104,PID_BIRTH_OR_REENTRY,28,93,93,21.25,3.28125,-27.5,0,0,1,85
route28f,37,6.300346,6828209684796,1000087,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.300346,6828209684796,1000100,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.300346,6828209684796,1000101,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.399874,6828309212899,1000079,MEMBER_CHANGE|SLOT_CHANGE,19|20,75|77,77,72.75,2.4375,-27.0,0,0,1,36
route28f,37,6.399874,6828309212899,1000089,MEMBER_CHANGE|SLOT_CHANGE,10|21,54|57,57,8.75,3.1875,-27.0,0,0,1,58
route28f,37,6.399874,6828309212899,1000095,MEMBER_CHANGE|SLOT_CHANGE,13|25,85|91,85,111.25,1.40625,-27.0,0,0,1,35
route28f,37,6.399874,6828309212899,1000100,COAST_RECOVERY_OR_QUALIFICATION_RESUME,29,89,89,28.75,3.125,-27.0,0,0,1,80
route28f,37,6.399874,6828309212899,1000101,COAST_RECOVERY_OR_QUALIFICATION_RESUME,30,90,90,96.5,2.15625,-27.0,0,0,1,82
route28f,37,6.399874,6828309212899,1000105,PID_BIRTH_OR_REENTRY,0,94,94,120.75,1.71875,-27.25,0,0,1,70
route28f,37,6.399874,6828309212899,1000106,PID_BIRTH_OR_REENTRY,31,95,95,42.75,3.09375,-27.0,0,0,1,84
route28f,37,6.399874,6828309212899,1000057,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.399874,6828309212899,1000104,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.499771,6828409109852,1000089,MEMBER_CHANGE|SLOT_CHANGE,10,57,57,5.5,3.15625,-27.0,0,0,1,58
route28f,37,6.499771,6828409109852,1000105,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.590899,6828500237982,1000105,COAST_RECOVERY_OR_QUALIFICATION_RESUME,2,94,94,114.75,2.0,-27.0,0,0,1,70
route28f,37,6.590899,6828500237982,1000107,PID_BIRTH_OR_REENTRY,1,96,96,33.5,-16.53125,-0.75,0,0,1,87
route28f,37,6.590899,6828500237982,1000089,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.590899,6828500237982,1000100,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route28f,37,6.699309,6828608647213,1000108,PID_BIRTH_OR_REENTRY,7,97,97,35.0,3.1875,-26.5,0,0,1,71
